cpdate,datestr2,cp,timegap,timegap1,cpma,nlag4,nlag3,nlag2,nlag1,pct1hg,yval,upprob1,corrp,upprob2
734296.416666667,2010-06-07 10:00,107.13,30.0000008940697,0,0.982497007937563,0.00662746196210206,0.00429384859516469,0.00121347895080739,0.00186689069354979,-0.289368057500235,1,0.511612098034924,0,0.504
734296.4375,2010-06-07 10:30,107.31,29.9999995529652,0,0.984145995871191,0.0059640294473954,0.00288882676358217,0.00354114248439097,0.00167738328208002,-0.559127760693326,1,0.508624498139518,0,0.503
734296.458333333,2010-06-07 11:00,106.82,29.9999995529652,0,0.979741132618171,-0.00168507770080516,-0.00102976970604768,-0.00290207826249768,-0.00458715596330284,-0.468077139112526,1,0.512820332249023,0,0.512
734296.479166667,2010-06-07 11:30,106.71,30.0000008940697,0,0.978950410304162,-0.00206166244962996,-0.00393590104020243,-0.00562271577171782,-0.00103083122481491,-0.974604067097734,1,0.506184072599683,0,0.503
734296.5,2010-06-07 12:00,106.32,29.9999995529652,0,0.975620499041998,-0.00761851015801357,-0.00931151241534997,-0.00470278404815651,-0.00366817155756208,-0.780662151993979,1,0.499891767266624,0,0.502
734296.520833333,2010-06-07 12:30,105.67,29.9999995529652,0,0.969952314731948,-0.0155200151414782,-0.0108829374467682,-0.00984196082142512,-0.00615122551339066,-0.312292987602913,1,0.502379891088476,0.369800930656652,0.506
734296.541666667,2010-06-07 13:00,105.49,30.0000008940697,0,0.968565019827625,-0.0126078301260783,-0.0115650772585079,-0.00786804436439471,-0.00170632287420615,-0.00947957152335852,1,0.495004043391055,-0.419547837164147,0.491
734297.291666667,2010-06-08 07:00,105.34,1080,1,0.967478256077736,-0.013005505980634,-0.0093032086576798,-0.00313271311942281,-0.00142396050882847,-0.113916840706289,1,0.503805628858896,-0.368349781783539,0.489
734297.3125,2010-06-08 07:30,105.48,29.9999995529652,0,0.969048865860045,-0.00796359499431161,-0.00180128934395144,-9.48047023131485e-05,0.00132726583238529,0.0189609404626432,2,0.501381729963208,-0.488060103324882,0.488
734297.333333333,2010-06-08 08:00,105.22,29.9999995529652,0,0.966985380342682,-0.00427675346892229,-0.00256605208135332,-0.00114046759171265,-0.00247101311537735,0.798327314198825,2,0.50460567304696,0.350294855008169,0.503
