cpdate,datestr2,cp,timegap,timegap1,cpma,nlag4,nlag3,nlag2,nlag1,pct1hg,yval,upprob1,corrp,upprob2
734584.416666667,2011-03-22 10:00,129.49,30.0000008940697,0,1.00539851406929,0.00185342497490161,0.000308904162483747,-0.000617808324967056,-0.000540582284346229,0,1,0.524793393176113,0,0.52
734584.4375,2011-03-22 10:30,129.32,29.9999995529652,0,1.00412770094201,-0.00100525827404884,-0.00193318898855552,-0.00185586142901337,-0.00131456851221788,-0.0773275595422165,1,0.523110223284917,0,0.519
734584.458333333,2011-03-22 11:00,129.49,29.9999995529652,0,1.00548126670917,-0.000617808324967056,-0.000540582284346229,0,0.00131284269055538,-0.0849486446829976,1,0.522431943147031,0,0.516
734584.479166667,2011-03-22 11:30,129.22,30.0000008940697,0,1.0034486266452,-0.00263117164525618,-0.00208945983593879,-0.000773874013310589,-0.00208945983593879,0.139297322395919,2,0.524997219764221,0,0.52
734584.5,2011-03-22 12:00,129.38,29.9999995529652,0,1.0047308861947,-0.000850208687587059,0.000463750193229265,-0.000850208687587059,0.00123666718194463,-0.0618333590972207,1,0.524582528682113,0,0.517
734584.520833333,2011-03-22 12:30,129.4,29.9999995529652,0,1.00493926873971,0.000618238021638427,-0.000695517774343148,0.0013910355486863,0.000154559505409662,-0.401854714064923,1,0.522614869374002,0,0.517
734584.541666667,2011-03-22 13:00,129.3,30.0000008940697,0,1.00422426587944,-0.00146945088940447,0.00061871616395988,-0.00061871616395966,-0.000773395204949685,-0.533642691415311,1,0.52808212994454,0,0.521
734585.291666667,2011-03-23 07:00,128.88,1080,1,1.00109057352982,-0.00263811297330853,-0.00387957790192427,-0.00403476101800132,-0.00325884543761651,-0.263811297330853,1,0.537337181220939,0,0.529
734585.3125,2011-03-23 07:30,128.61,29.9999995529652,0,0.999152417939529,-0.00598709276106043,-0.0061426016639452,-0.00536505714952179,-0.00209937018894318,0.139958012596204,2,0.517922761105906,-0.339083976747863,0.513
734585.333333333,2011-03-23 08:00,128.54,29.9999995529652,0,0.998772319694167,-0.00669052435039687,-0.00591255640267636,-0.00264509102224991,-0.000544577563404556,0.210051345884558,2,0.516714119075758,-0.281537041788131,0.51
734585.354166667,2011-03-23 08:30,128.79,30.0000008940697,0,1.00084472258207,-0.00395993477754499,-0.000698812019566763,0.00139762403913331,0.00194114449879649,0.310583119807443,2,0.52256710765517,-0.44662562420441,0.51
734585.375,2011-03-23 09:00,128.81,29.9999995529652,0,1.0011292918726,-0.000543436068628159,0.0015526744817948,0.00209611055042318,0.000155267448179569,0.287244779132058,2,0.527124939712186,-0.571911076968371,0.516
734585.395833333,2011-03-23 09:30,129.19,29.9999995529652,0,1.00420758235412,0.00448951157210298,0.00503134917563283,0.00309621487731253,0.00294140413344683,0.0232216115798445,2,0.527335184090707,-0.582858114195332,0.515
734585.416666667,2011-03-23 10:00,129.18,30.0000008940697,0,1.00426333809111,0.00495432729524706,0.00301904319554122,0.00286422046756467,-7.74113639881631e-05,0.209010682768216,2,0.527030895843639,-0.464380838696039,0.519
734585.4375,2011-03-23 10:30,129.22,29.9999995529652,0,1.00473442805481,0.00332765825723578,0.00317288345457357,0.000232162203993199,0.000309549605324192,0.170252282928338,2,0.528199781825613,-0.586847026471105,0.518
734585.458333333,2011-03-23 11:00,129.45,29.9999995529652,0,1.0066315596296,0.00494399382000762,0.00200849748937807,0.00208574739281562,0.0017767477790652,0.247199691000403,2,0.523005858073756,-0.697738868853768,0.514
