cpdate,datestr2,cp,timegap,timegap1,cpma,nlag4,nlag3,nlag2,nlag1,pct1hg,yval,upprob1,corrp,upprob2
734037.5,2009-09-21 12:00,106.41,29.9999995529652,0,1.00533989388236,0.000939761300629587,0.000281928390188903,0,0.000657832910440684,0.0375904520251915,2,0.509011005858724,0,0.507
734037.520833333,2009-09-21 12:30,106.59,29.9999995529652,0,1.00680269538622,0.00197016605685344,0.00168871376301723,0.00234543578196829,0.00168871376301723,0.225161835068951,2,0.508081192668238,0,0.505
734037.541666667,2009-09-21 13:00,106.45,30.0000008940697,0,1.00524578708054,0.0003757632691405,0.00103334899013621,0.0003757632691405,-0.00131517144199155,0.422733677782999,2,0.512527596688202,0,0.511
734038.291666667,2009-09-22 07:00,106.83,1080,1,1.00856758479077,0.00458672657493209,0.00393147992137042,0.00224655995506875,0.00355705326219223,0,1,0.520086074685256,0,0.501
734038.3125,2009-09-22 07:30,106.9,29.9999995529652,0,1.00895411382399,0.00458372310570635,0.00289990645463052,0.00420954162768946,0.000654817586529536,0.0561272217025146,2,0.510728587667251,0,0.509
734038.333333333,2009-09-22 08:00,106.83,29.9999995529652,0,1.00804035558357,0.00224655995506875,0.00355705326219223,0,-0.000655246653561803,0.234016661986333,2,0.517447296273922,-0.13537619922256,0.512
734038.354166667,2009-09-22 08:30,106.96,30.0000008940697,0,1.0090052016218,0.00476813762154068,0.00121540762902015,0.000560957367239978,0.00121540762902015,0.299177262528055,2,0.510939031908073,-0.39031656861947,0.503
734038.375,2009-09-22 09:00,107.08,29.9999995529652,0,1.00991142997536,0.00233470302577512,0.00168098617855802,0.00233470302577512,0.0011206574523721,0.0933881210310128,2,0.509590329209061,-0.243213906110604,0.504
734038.395833333,2009-09-22 09:30,107.28,29.9999995529652,0,1.01154488777585,0.00354213273676357,0.00419463087248325,0.00298284862043258,0.00186428038777035,-0.186428038777035,1,0.512889839820202,-0.0838167351124398,0.507
734038.416666667,2009-09-22 10:00,107.18,30.0000008940697,0,1.01036191280609,0.00326553461466699,0.00205262175779075,0.000933009889904913,-0.00093300988990478,-0.0839708900914381,1,0.514920784011008,-0.0221204674325274,0.514
734038.4375,2009-09-22 10:30,107.08,29.9999995529652,0,1.00917664643852,0.0011206574523721,0,-0.00186776242062012,-0.000933881210310128,0.0466940605154998,2,0.513552311807434,-0.0383533465718196,0.512
734038.458333333,2009-09-22 11:00,107.09,29.9999995529652,0,1.00905216561308,9.33794005042965e-05,-0.00177420860958071,-0.000840414604538271,9.33794005042965e-05,0.130731160705949,2,0.507637687495212,-0.577191376666551,0.499
734038.479166667,2009-09-22 11:30,107.13,30.0000008940697,0,1.00924457859588,-0.00140016802016247,-0.000466722673387579,0.000466722673387447,0.000373378138709904,0.0560067208064989,2,0.507822206718273,-0.699657868436312,0.496
734038.5,2009-09-22 12:00,107.23,29.9999995529652,0,1.00996971880401,0.000466287419565394,0.00139886225869631,0.00130560477478318,0.00093257483913092,-0.121234729087018,1,0.510015775299258,-0.549917724929599,0.499
734038.520833333,2009-09-22 12:30,107.19,29.9999995529652,0,1.00939141767749,0.00102621513200858,0.000932922847280477,0.000559753708368339,-0.00037316913891227,-0.158596884037692,1,0.511836493225232,-0.489169381266752,0.504
734038.541666667,2009-09-22 13:00,107.1,30.0000008940697,0,1.00833310580719,9.33706816058908e-05,-0.000280112044817938,-0.00121381886087777,-0.000840336134453813,0.0746965452847923,2,0.511814064120253,-0.313813565916228,0.507
