cpdate,datestr2,cp,timegap,timegap1,cpma,nlag4,nlag3,nlag2,nlag1,pct1hg,yval,upprob1,corrp,upprob2
735108.5,2012-08-27 12:00,141.79,29.9999995529652,0,1.00079970806773,-0.000564214683687231,-0.000987375696452605,0.000211580506382687,0,-0.190422455744398,1,0.529245862598079,0,0.519
735108.520833333,2012-08-27 12:30,141.62,29.9999995529652,0,0.999580743566108,-0.00218895636209576,-0.000988560937720564,-0.001200395424375,-0.001200395424375,-0.338935178647097,1,0.520946918437452,0,0.521
735108.541666667,2012-08-27 13:00,141.52,30.0000008940697,0,0.998869989504525,-0.00169587337478788,-0.00190785754663639,-0.00190785754663639,-0.000706613906161633,0.113058224985865,2,0.524279344851323,0,0.518
735109.291666667,2012-08-28 07:00,141.14,1080,1,0.996227267433448,-0.0046053563837325,-0.0046053563837325,-0.00340087856029487,-0.00269236219356684,0.219640073685704,2,0.532096188657063,0,0.526
735109.3125,2012-08-28 07:30,141.68,29.9999995529652,0,1.00004093899948,-0.000776397515527846,0.000423489553924353,0.00112930547713154,0.00381140598531917,-0.162337662337675,1,0.535071223364306,0,0.518
735109.333333333,2012-08-28 08:00,141.45,29.9999995529652,0,0.998441457237483,-0.00120183810533769,-0.000494874513962684,0.00219158713326265,-0.00162601626016273,0.106044538706261,2,0.525898040135549,0.217562047101036,0.522
735109.354166667,2012-08-28 08:30,141.45,30.0000008940697,0,0.998468238898262,-0.000494874513962684,0.00219158713326265,-0.00162601626016273,0,0.148462354188765,2,0.51563426163692,-0.0175444352616603,0.523
735109.375,2012-08-28 09:00,141.6,29.9999995529652,0,0.999541876639873,0.00324858757062153,-0.000564971751412518,0.00105932203389835,0.00105932203389835,0.0776836158192187,2,0.537756396782926,-0.414948751933609,0.515
735109.395833333,2012-08-28 09:30,141.66,29.9999995529652,0,0.999983058313286,-0.000141183114499578,0.00148242270224487,0.00148242270224487,0.000423549343498534,-0.120005647324571,1,0.525428026754715,-0.230791895091715,0.523
735109.416666667,2012-08-28 10:00,141.71,30.0000008940697,0,1.00035719479258,0.00183473290522913,0.00183473290522913,0.000776233152212361,0.000352833251005655,-0.183473290522913,1,0.52612635305619,-0.31351581036608,0.521
735109.4375,2012-08-28 10:30,141.49,29.9999995529652,0,0.998848595618452,0.000282705491554318,-0.000777440101773872,-0.00120149833910515,-0.00155488020354795,0.127217471199363,2,0.523217956461223,-0.178228351833657,0.519
735109.458333333,2012-08-28 11:00,141.45,29.9999995529652,0,0.998603578735427,-0.00106044538706261,-0.00148462354188765,-0.00183810533757525,-0.000282785436550162,0.0777659950512645,2,0.525054483258014,-0.192661925393147,0.517
735109.479166667,2012-08-28 11:30,141.67,30.0000008940697,0,1.00018850167992,7.05865744334785e-05,-0.000282346297734315,0.00127055833980362,0.00155290463753793,-0.112938519093666,1,0.533540950458862,0.00443493334147982,0.518
735109.5,2012-08-28 12:00,141.56,29.9999995529652,0,0.999440127139855,-0.0010596213619667,0.000494489968917725,0.000777055665442312,-0.000777055665442111,-0.113026278609774,1,0.522747945367014,-0.351557408992303,0.522
735109.520833333,2012-08-28 12:30,141.51,29.9999995529652,0,0.999118860619001,0.000141332768002133,0.0004239983040068,-0.00113066214401807,-0.000353331920005734,-0.0706663840011267,1,0.522329265216998,-0.318520333062488,0.52
735109.541666667,2012-08-28 13:00,141.4,30.0000008940697,0,0.998382394578516,-0.000353606789250233,-0.00190947666195178,-0.00113154172560111,-0.000777934936350673,0.0990099009900894,2,0.52755160983686,-0.207526024407476,0.517
735110.291666667,2012-08-29 07:00,141.41,1080,1,0.99850305743458,-0.00183862527402582,-0.00106074535039959,-0.000707163566932991,7.07163566932388e-05,-0.141432713386598,1,0.537569462295135,-0.377782650050739,0.528
735110.3125,2012-08-29 07:30,141.54,29.9999995529652,0,0.999456279966388,-0.00014130281192603,0.000211954217888944,0.000989119683481605,0.000918468277518691,-0.183693655503738,1,0.529491167414809,-0.286838118929067,0.519
735110.333333333,2012-08-29 08:00,141.21,29.9999995529652,0,0.997178157413057,-0.0021244954323347,-0.00134551377381204,-0.00141633028822313,-0.00233694497556819,0.20536789179236,2,0.518481054470455,-0.575346547399258,0.52
735110.354166667,2012-08-29 08:30,141.28,30.0000008940697,0,0.997722497837256,-0.000849377123442841,-0.000920158550396344,-0.00184031710079269,0.000495469988674923,0.176953567383918,2,0.525278301641811,-0.654458766209994,0.517
735110.375,2012-08-29 09:00,141.5,29.9999995529652,0,0.999311428520984,0.000636042402826879,-0.000282685512367435,0.00204946996466425,0.00155477031802119,0.0636042402826879,2,0.535651089591686,-0.673689638415888,0.517
735110.395833333,2012-08-29 09:30,141.53,29.9999995529652,0,0.999561416208955,-7.06563979367689e-05,0.00226100473397861,0.00176640994842083,0.000211969193810508,0.141312795873658,2,0.52305313846324,-0.701130614024508,0.524
735110.416666667,2012-08-29 10:00,141.59,30.0000008940697,0,1.00002260097693,0.00268380535348538,0.00218942015679075,0.000635638110036044,0.000423758740024029,0.155378204675471,2,0.526216984334933,-0.544517564760809,0.52
735110.4375,2012-08-29 10:30,141.73,29.9999995529652,0,1.00103543211987,0.00317505115360184,0.00162280392295202,0.00141113384604522,0.000987793692231612,0.0564453538418207,2,0.531737600523981,-0.915031768978685,0.519
735110.458333333,2012-08-29 11:00,141.81,29.9999995529652,0,1.00162664562787,0.00218602355264087,0.00197447288625627,0.00155137155348705,0.000564135110359019,-0.126930399830764,1,0.528474066474695,-0.390190433058921,0.521
735110.479166667,2012-08-29 11:30,141.81,30.0000008940697,0,1.00162735309324,0.00197447288625627,0.00155137155348705,0.000564135110359019,0,-0.0705168887948624,1,0.526306357560009,-0.135045357871968,0.521
735110.5,2012-08-29 12:00,141.63,29.9999995529652,0,1.00036304921789,0.000282426039680802,-0.000706065099202106,-0.00127091717856391,-0.00127091717856391,-0.0847278119042608,1,0.523909418311763,-0.13513529522487,0.519
735110.520833333,2012-08-29 12:30,141.71,29.9999995529652,0,1.00093871113337,-0.000141133300402102,-0.000705666502011109,-0.000705666502011109,0.000564533201609008,-0.698609836991044,1,0.528751717739809,-0.128947037733954,0.518
735110.541666667,2012-08-29 13:00,141.51,30.0000008940697,0,0.999545115501107,-0.002119991520034,-0.002119991520034,-0.0008479966080136,-0.00141332768002273,-0.749063670411987,1,0.524676967646478,0.27886386992041,0.519
735111.291666667,2012-08-30 07:00,140.72,1080,1,0.994053480529352,-0.00774587833996591,-0.00646674246731095,-0.00703524729960211,-0.0056139852188743,-0.234508243320077,1,0.518758822482588,-0.185343878424343,0.526
735111.3125,2012-08-30 07:30,140.45,29.9999995529652,0,0.992256233128288,-0.00840156639373447,-0.00897116411534368,-0.00754716981132077,-0.00192239231043083,0.121039515841948,2,0.520617884329723,-0.525198687889158,0.509
735111.333333333,2012-08-30 08:00,140.39,29.9999995529652,0,0.991941666283945,-0.0094023790868297,-0.00797777619488571,-0.00235059477170748,-0.000427380867583177,0.0712301445972097,2,0.528898745468623,-0.284228450043008,0.512
735111.354166667,2012-08-30 08:30,140.62,30.0000008940697,0,0.993662943198263,-0.00632911392405054,-0.000711136395960705,0.00120893187313338,0.00163561371070984,-0.170672735030585,1,0.523180091026204,-0.293563652448279,0.521
735111.375,2012-08-30 09:00,140.49,29.9999995529652,0,0.992848859273267,-0.00163712719766524,0.000284717773507157,0.00071179443376769,-0.000925332763897754,0.0640614990390799,2,0.52041282097898,-0.0904400590415744,0.521
735111.395833333,2012-08-30 09:30,140.38,29.9999995529652,0,0.992192789886673,-0.000498646530844801,-7.12352186920566e-05,-0.00170964524861098,-0.000783587405613432,0.056988174953706,2,0.519088410271288,0.212800769882665,0.518
735111.416666667,2012-08-30 10:00,140.58,30.0000008940697,0,0.993711723225343,0.00135154360506492,-0.000284535495803045,0.000640204865557002,0.00142267747901563,-0.0213401621852334,1,0.532571700956266,-0.223108357575571,0.515
735111.4375,2012-08-30 10:30,140.46,29.9999995529652,0,0.992980000424169,-0.00113911433860171,-0.000213583938487834,0.000569557169300958,-0.000854335753951335,0.0783141107788589,2,0.522685669083707,-0.136075831907526,0.519
735111.458333333,2012-08-30 11:00,140.55,29.9999995529652,0,0.993731466961169,0.000426894343649963,0.00120953397367496,-0.000213447171824981,0.000640341515474944,0.10672358591247,2,0.52309000445366,-0.287417033695471,0.519
735111.479166667,2012-08-30 11:30,140.57,30.0000008940697,0,0.994025382049558,0.00135163975243649,-7.11389343389011e-05,0.000782528277726295,0.000142277868677398,0.120936188375909,2,0.529218005821593,-0.355825985437157,0.516
735111.5,2012-08-30 12:00,140.7,29.9999995529652,0,0.995102286189154,0.000852878464818594,0.00170575692963739,0.00106609808102329,0.000923951670220295,-0.163468372423589,1,0.525573990461066,-0.204673037654511,0.52
735111.520833333,2012-08-30 12:30,140.74,29.9999995529652,0,0.995538679514213,0.00198948415517977,0.00135000710530054,0.0012079010942164,0.000284212022168683,0.369475628819086,2,0.527329638145517,-0.0376501062884335,0.519
735111.541666667,2012-08-30 13:00,140.47,30.0000008940697,0,0.993782052778621,-0.000569516622766516,-0.000711895778457993,-0.0016373602904534,-0.00192211860183676,0.491208087136042,2,0.518767205254299,-0.372732207232413,0.518
735112.291666667,2012-08-31 07:00,141.26,1080,1,0.999455202813135,0.00488460993911934,0.00396432111000993,0.00368115531643765,0.00559252442304964,0.240690924536318,2,0.554006279960703,-0.031068520162374,0.527
735112.3125,2012-08-31 07:30,141.16,29.9999995529652,0,0.99883601215642,0.00325871351657699,0.00297534712383103,0.00488807027486539,-0.000708415981864511,0.255029753471248,2,0.529488272556746,-0.0873338046914975,0.524
735112.333333333,2012-08-31 08:00,141.6,29.9999995529652,0,1.00200117183188,0.00607344632768351,0.00798022598870053,0.00240112994350285,0.00310734463276835,-0.0918079096045166,1,0.523816395456481,0.0388198037576598,0.526
735112.354166667,2012-08-31 08:30,141.52,30.0000008940697,0,1.00148042470922,0.00741944601469765,0.00183719615602049,0.00254381006218212,-0.000565291124929226,-0.388637648388928,1,0.536322325851047,-0.205489360891124,0.518
735112.375,2012-08-31 09:00,141.47,29.9999995529652,0,1.00116910395117,0.0014844136566057,0.00219127730260834,-0.00091892273980346,-0.000353431823001423,-0.261539549020997,1,0.519897839576255,0.0348111795216096,0.523
735112.395833333,2012-08-31 09:30,140.97,29.9999995529652,0,0.997701966174244,-0.00134780449741078,-0.00446903596509892,-0.00390153933461028,-0.00354685394055473,-0.134780449741078,1,0.522084348402029,0.466934193292398,0.515
735112.416666667,2012-08-31 10:00,141.1,30.0000008940697,0,0.998676452893755,-0.00354358610914245,-0.00297661233167977,-0.00262225372076545,0.000921332388377005,-0.056697377746268,1,0.527140219108721,-0.0852821833905126,0.516
735112.4375,2012-08-31 10:30,140.78,29.9999995529652,0,0.996467981794888,-0.00525642846995318,-0.00490126438414546,-0.00134962352606903,-0.00227305014916887,0.433300184685314,2,0.524561192749713,-0.315219280697133,0.517
735112.458333333,2012-08-31 11:00,141.02,29.9999995529652,0,0.998219740004176,-0.00319103673237831,0.000354559636931012,-0.000567295419089378,0.00170188625726854,0.198553396681323,2,0.522913791142116,-0.372037981550836,0.521
735112.479166667,2012-08-31 11:30,141.39,30.0000008940697,0,1.00085368805983,0.00297050710799906,0.00205106443171364,0.00431430794257009,0.00261687530942766,-0.233396987057065,1,0.539181123614771,-0.239461343346333,0.52
735112.5,2012-08-31 12:00,141.3,29.9999995529652,0,1.00024351292884,0.00141542816702064,0.00368011323425343,0.00198159943382874,-0.000636942675159059,-0.11323425336166,1,0.51958710921491,-0.356362166527763,0.526
735112.520833333,2012-08-31 12:30,141.06,29.9999995529652,0,0.99856367099925,0.00198497093435418,0.000283567276336254,-0.00233943002977445,-0.00170140365801793,-0.0638026371756723,1,0.520166939267964,-0.364793733770987,0.518
735112.541666667,2012-08-31 13:00,141.14,30.0000008940697,0,0.999142014934037,0.000850219640073517,-0.00177129091682018,-0.00113362618676509,0.000566813093382344,-0.503046620376916,1,0.532406066289478,-0.495921979170746,0.514
735116.291666667,2012-09-04 07:00,140.97,5400,1,0.997969655266154,-0.00297935731006588,-0.00234092360076621,-0.000638433709299875,-0.00120593033978852,-0.496559551677654,1,0.536672570957265,-0.690372644773831,0.528
735116.3125,2012-09-04 07:30,140.43,29.9999995529652,0,0.994210879185997,-0.00619525742362746,-0.00448622089297155,-0.00505589973652339,-0.00384533219397559,0.00712098554439287,2,0.510741301107553,-0.80190912978243,0.517
735116.333333333,2012-09-04 08:00,140.27,29.9999995529652,0,0.993137179241188,-0.00563199543737073,-0.00620232408925626,-0.00499037570399935,-0.00114065730377127,0.114065730377127,2,0.523220111712706,-0.825466019268413,0.511
735116.354166667,2012-09-04 08:30,140.44,30.0000008940697,0,0.994401358911341,-0.00498433494730838,-0.00377385360296213,7.12047849614847e-05,0.00121048134434625,-0.0640843064653969,1,0.531861590807631,-0.712752826149051,0.515
735116.375,2012-09-04 09:00,140.43,29.9999995529652,0,0.994388992114565,-0.00384533219397559,0,0.00113935768710387,-7.12098554439287e-05,0.0427259132663977,2,0.520946954882217,-0.723394136302755,0.522
735116.395833333,2012-09-04 09:30,140.35,29.9999995529652,0,0.993902037446064,-0.000570003562522355,0.000570003562522152,-0.000641254007837573,-0.000570003562522355,0.178126113288208,2,0.519863564036267,-0.709804947346958,0.519
735116.416666667,2012-09-04 10:00,140.49,30.0000008940697,0,0.994995630206393,0.00156594775428855,0.000355897216883845,0.000427076660260533,0.000996512207274644,0.0284717773506955,2,0.529852982851548,-0.31152759129229,0.516
735116.4375,2012-09-04 10:30,140.6,29.9999995529652,0,0.995859321767388,0.00113798008534848,0.0012091038406827,0.00177809388335704,0.000782361308676993,0.24182076813656,2,0.528703515247965,-0.394048278370553,0.519
735116.458333333,2012-09-04 11:00,140.53,29.9999995529652,0,0.995452355991273,0.000711591830925741,0.00128086529566645,0.000284636732370256,-0.000498114281647998,0.50523019995731,2,0.521947444122367,-0.478521579354398,0.52
735116.479166667,2012-09-04 11:30,140.94,30.0000008940697,0,0.998360857794142,0.00418617851568046,0.00319284802043415,0.00241237405988366,0.00290903930750672,0.283808712927491,2,0.534236512173382,-0.0310728676706661,0.519
735116.5,2012-09-04 12:00,141.24,29.9999995529652,0,1.00047388631404,0.00531011045029737,0.00453129425092052,0.0050269045596149,0.00212404418011903,-0.205324270744846,1,0.535311691381359,-0.571287784276387,0.522
735116.520833333,2012-09-04 12:30,141.34,29.9999995529652,0,1.00117088968491,0.0052356020942409,0.00573086175180418,0.00283005518607617,0.000707513796518992,-0.297155794538005,1,0.524311303276325,-0.253217205625868,0.525
735116.541666667,2012-09-04 13:00,140.95,30.0000008940697,0,0.998431693671664,0.00297978006385234,7.09471443773743e-05,-0.00205746718694587,-0.00276693863072022,0.276693863072022,2,0.520364857484788,-0.324011842668411,0.518
735117.291666667,2012-09-05 07:00,140.92,1080,1,0.998233328185853,-0.000141924496168111,-0.00227079193868877,-0.00298041441952892,-0.000212886744252066,-0.0212886744252066,1,0.539120046482801,-0.376328339762718,0.523
735117.3125,2012-09-05 07:30,141.34,29.9999995529652,0,1.00117939981654,0.000707513796518992,0,0.00275930380642433,0.00297155794538005,-0.099051931512675,1,0.539981897379625,-0.194300226609534,0.518
735117.333333333,2012-09-05 08:00,140.89,29.9999995529652,0,0.997988298128551,-0.00319398112002283,-0.000425864149336378,-0.000212932074668189,-0.00319398112002283,0.184541131379104,2,0.514291112836934,-0.530534740833929,0.524
735117.354166667,2012-09-05 08:30,141.2,30.0000008940697,0,1.0001367042379,0.00177053824362606,0.0019830028328612,-0.0009915014164307,0.00219546742209633,0.0141643059490157,2,0.526659332802514,-0.472523064627494,0.519
735117.375,2012-09-05 09:00,141.15,29.9999995529652,0,0.999747141530623,0.00162947219270293,-0.00134608572440664,0.00184201204392504,-0.000354233085370053,0.0141693234147941,2,0.535715890843401,-0.868806650454813,0.516
735117.395833333,2012-09-05 09:30,141.22,29.9999995529652,0,1.00020114511062,-0.000849737997450818,0.00233677949298975,0.000141622999575203,0.00049568049851291,-0.0920549497238319,1,0.519440419454107,-0.553202485224951,0.524
735117.416666667,2012-09-05 10:00,141.17,30.0000008940697,0,0.999817983125549,0.00198342424027769,-0.000212509740029759,0.000141673160019705,-0.000354182900049666,-0.233760714032715,1,0.529712692215448,-0.484919395886554,0.518
735117.4375,2012-09-05 10:30,141.09,29.9999995529652,0,0.999228039858639,-0.000779644198738289,-0.00042526047203914,-0.00092139768941807,-0.000567013962718719,-0.134665816145721,1,0.523382202514715,-0.400264329871692,0.52
735117.458333333,2012-09-05 11:00,140.84,29.9999995529652,0,0.997446892893439,-0.00220107923885261,-0.0026980971314967,-0.00234308435103652,-0.00177506390230048,0.106503834138033,2,0.522241396472283,-0.0283855758492317,0.517
735117.479166667,2012-09-05 11:30,140.9,30.0000008940697,0,0.997827300101695,-0.00227111426543643,-0.0019162526614619,-0.00134847409510289,0.000425833924769356,0.0212916962384678,2,0.526840588069977,-0.0235480801634348,0.517
735117.5,2012-09-05 12:00,140.99,29.9999995529652,0,0.998428602688584,-0.00127668628980763,-0.000709270161004286,0.00106390524150653,0.000638343144903918,-0.056741612880355,1,0.529746812001442,-0.321291449972799,0.519
735117.520833333,2012-09-05 12:30,140.93,29.9999995529652,0,0.997998055415696,-0.00113531540481087,0.000638614915206155,0.000212871638402052,-0.000425743276804103,1.11402824097069,2,0.521638849031728,-0.621591831267052,0.521
735117.541666667,2012-09-05 13:00,140.91,30.0000008940697,0,0.997883277895374,0.000496770988574219,7.09672840819736e-05,-0.000567738272656394,-0.000141934568164149,1.4832162373146,2,0.525214515366524,-0.312796692880172,0.518
735118.291666667,2012-09-06 07:00,142.5,1080,1,1.00905029602349,0.0112280701754386,0.0105964912280701,0.0110175438596491,0.0111578947368421,0.69473684210527,2,0.572289149816334,0.0322799751887484,0.533
735118.3125,2012-09-06 07:30,143,29.9999995529652,0,1.0124739624266,0.014055944055944,0.0144755244755244,0.0146153846153846,0.0034965034965035,0.272727272727263,2,0.542182121206087,-0.102983537020234,0.537
735118.333333333,2012-09-06 08:00,143.49,29.9999995529652,0,1.0157958412473,0.0178409645271448,0.0179803470625132,0.00689943550073182,0.00341487211652386,0.0557530141473162,2,0.523985971298937,-0.0818904935082846,0.538
735118.354166667,2012-09-06 08:30,143.39,30.0000008940697,0,1.01494422018323,0.0172954878303926,0.00620684845526178,0.00271985494106971,-0.000697398702838571,0.132505753539317,2,0.541822482732596,-0.215963319939724,0.52
735118.375,2012-09-06 09:00,143.57,29.9999995529652,0,1.01607517696566,0.00745281047572608,0.00397018875809705,0.000557219474820534,0.0012537438183465,0.0348262171762982,2,0.534013478799542,0.00918041800646285,0.524
735118.395833333,2012-09-06 09:30,143.58,29.9999995529652,0,1.01599710725994,0.00403955982727408,0.000626828249059781,0.00132330408134856,6.96475832289966e-05,-0.0208942749686594,1,0.537446090317872,0.923304993440216,0.524
735118.416666667,2012-09-06 10:00,143.62,30.0000008940697,0,1.01611909294992,0.000905166411363288,0.00160144826625831,0.00034814092744751,0.000278512741957889,0.0139256370978846,2,0.528208080705836,0.573929712611468,0.527
735118.4375,2012-09-06 10:30,143.55,29.9999995529652,0,1.01547942937908,0.00111459421804267,-0.000139324277255185,-0.000208986415882975,-0.000487634970393544,0.0208986415882976,2,0.530922261406632,0.335358262396751,0.524
735118.458333333,2012-09-06 11:00,143.64,29.9999995529652,0,1.01596372972705,0.000487329434697808,0.000417710944026551,0.000139236981342118,0.000626566416039926,-0.0348092453355493,1,0.531596134259728,0.619119529308035,0.525
735118.479166667,2012-09-06 11:30,143.58,30.0000008940697,0,1.0153849417805,0,-0.000278590332915392,0.000208942749686594,-0.00041788549937299,-0.0696475832288778,1,0.530479999653476,0.0111789914774179,0.525
735118.5,2012-09-06 12:00,143.59,29.9999995529652,0,1.01530774947304,-0.000208928198342511,0.000278570931123282,-0.000348213663904053,6.9642732780771e-05,0.104464099171255,2,0.528552001109934,-0.417480010318854,0.525
