1408521600,198.22,198.22,197.87,198.025,-1,-1.00,0,-1
1408523400,198.025,198.18,197.98,198.10,-1,-1.00,0,-1
1408525200,198.10,198.15,197.945,198.07,-1,-1.00,0,-1
1408527000,198.07,198.11,197.995,198.09,-1,-1.00,0,-1
1408528800,198.09,198.125,198.035,198.12,-1,-1.00,0,-1
1408530600,198.12,198.265,198.12,198.19,-1,-1.00,0,-1
1408532400,198.19,198.275,198.135,198.275,-1,-1.00,0,-1
1408534200,198.275,198.395,198.205,198.315,-1,-1.00,0,-1
1408536000,198.315,198.32,197.935,198.095,-1,-1.00,0,-1
1408537800,198.095,198.155,197.925,198.125,-1,-1.00,0,-1
1408539600,198.125,198.155,198.005,198.135,-1,-1.00,0,-1
1408541400,198.135,198.475,198.085,198.345,-1,-1.00,0,-1
1408543200,198.345,198.575,198.285,198.545,-1,-1.00,0,-1
1408545000,198.545,198.625,198.375,198.575,-1,-1.00,0,-1
1408546800,198.575,198.665,198.555,198.605,-1,-1.00,0,-1
1408548600,198.605,198.725,198.605,198.655,-1,-1.00,0,-1
1408550400,198.655,198.665,198.595,198.655,-1,-1.00,0,-1
1408552200,198.655,198.655,198.595,198.645,-1,-1.00,0,-1
1408554000,198.645,198.865,198.625,198.795,-1,-1.00,0,-1
1408555800,198.795,198.895,198.71,198.725,-1,-1.00,0,-1
1408557600,198.725,198.725,198.215,198.595,-1,-1.00,0,-1
1408559400,198.595,198.955,198.595,198.925,-1,-1.00,0,-1
1408561200,198.925,199.115,198.915,199.025,-1,-1.00,0,-1
1408563000,199.025,199.155,198.89,198.915,-1,-1.00,0,-1
1408564800,198.915,198.93,198.835,198.91,-1,-1.00,0,-1
1408566600,198.91,198.91,198.845,198.875,-1,-1.00,0,-1
1408568400,198.875,198.925,198.875,198.90,-1,-1.00,0,-1
1408570200,198.90,198.905,198.835,198.855,-1,-1.00,0,-1
1408572000,198.855,198.855,198.805,198.83,-1,-1.00,0,-1
1408573800,198.83,198.85,198.82,198.835,-1,-1.00,0,-1
1408575600,198.835,198.885,198.83,198.88,-1,-1.00,0,-1
1408577400,198.88,199.035,198.865,198.935,-1,-1.00,0,-1
1408608000,198.99,199.295,198.84,199.15,-1,-1.00,0,-1
1408609800,199.15,199.365,198.95,199.24,-1,-1.00,0,-1
1408611600,199.24,199.27,199.075,199.10,-1,-1.00,0,-1
1408613400,199.10,199.285,199.025,199.275,-1,-1.00,0,-1
1408615200,199.275,199.335,199.225,199.325,-1,-1.00,0,-1
1408617000,199.325,199.325,199.225,199.245,-1,-1.00,0,-1
1408618800,199.245,199.305,199.18,199.21,-1,-1.00,0,-1
1408620600,199.21,199.33,199.18,199.285,-1,-1.00,0,-1
1408622400,199.285,199.335,199.255,199.26,-1,-1.00,0,-1
1408624200,199.26,199.27,199.155,199.23,-1,-1.00,0,-1
1408626000,199.23,199.275,199.05,199.08,-1,-1.00,0,-1
1408627800,199.08,199.425,198.955,199.35,-1,-1.00,0,-1
1408629600,199.35,199.48,198.935,199.245,-1,-1.00,0,-1
1408631400,199.245,199.525,199.235,199.415,-1,-1.00,0,-1
1408633200,199.415,199.565,199.405,199.405,-1,-1.00,0,-1
1408635000,199.405,199.485,199.305,199.325,-1,-1.00,0,-1
1408636800,199.325,199.475,199.325,199.385,-1,-1.00,0,-1
1408638600,199.385,199.455,199.355,199.405,-1,-1.00,0,-1
1408640400,199.405,199.635,199.405,199.625,-1,-1.00,0,-1
1408642200,199.625,199.635,199.515,199.555,-1,-1.00,0,-1
1408644000,199.555,199.615,199.495,199.585,-1,-1.00,0,-1
1408645800,199.585,199.695,199.575,199.655,-1,-1.00,0,-1
1408647600,199.655,199.755,199.645,199.665,-1,-1.00,0,-1
1408649400,199.665,199.685,199.455,199.485,-1,-1.00,0,-1
1408651200,199.485,199.545,199.455,199.515,-1,-1.00,0,-1
1408653000,199.515,199.59,199.515,199.55,-1,-1.00,0,-1
1408654800,199.55,199.585,199.535,199.535,-1,-1.00,0,-1
1408656600,199.535,199.56,199.53,199.56,-1,-1.00,0,-1
1408658400,199.56,199.575,199.54,199.57,-1,-1.00,0,-1
1408660200,199.57,199.57,199.535,199.535,-1,-1.00,0,-1
1408662000,199.535,199.565,199.535,199.55,-1,-1.00,0,-1
1408663800,199.55,199.595,199.55,199.575,-1,-1.00,0,-1
1408694400,199.64,199.77,199.51,199.56,-1,-1.00,0,-1
1408696200,199.56,199.73,199.53,199.58,-1,-1.00,0,-1
1408698000,199.58,199.64,199.415,199.46,-1,-1.00,0,-1
1408699800,199.46,199.535,199.41,199.41,-1,-1.00,0,-1
1408701600,199.41,199.52,198.885,198.94,-1,-1.00,0,-1
1408703400,198.94,199.34,198.915,199.235,-1,-1.00,0,-1
1408705200,199.235,199.335,199.19,199.31,-1,-1.00,0,-1
1408707000,199.31,199.54,199.215,199.475,-1,-1.00,0,-1
1408708800,199.475,199.485,199.35,199.40,-1,-1.00,0,-1
1408710600,199.40,199.41,199.13,199.335,-1,-1.00,0,-1
1408712400,199.335,199.395,199.235,199.33,-1,-1.00,0,-1
1408714200,199.33,199.465,199.005,199.315,-1,-1.00,0,-1
1408716000,199.315,199.685,199.065,199.475,-1,-1.00,0,-1
1408717800,199.475,199.675,198.825,198.885,-1,-1.00,0,-1
1408719600,198.885,199.375,198.745,199.315,-1,-1.00,0,-1
1408721400,199.315,199.365,199.115,199.255,-1,-1.00,0,-1
1408723200,199.255,199.555,199.165,199.505,-1,-1.00,0,-1
1408725000,199.505,199.555,199.415,199.425,-1,-1.00,0,-1
1408726800,199.425,199.525,199.375,199.485,-1,-1.00,0,-1
1408728600,199.485,199.555,199.405,199.445,-1,-1.00,0,-1
1408730400,199.445,199.455,199.265,199.265,-1,-1.00,0,-1
1408732200,199.265,199.365,199.055,199.275,-1,-1.00,0,-1
1408734000,199.275,199.535,199.255,199.375,-1,-1.00,0,-1
1408735800,199.375,199.385,199.045,199.16,-1,-1.00,0,-1
1408737600,199.16,199.385,199.155,199.38,-1,-1.00,0,-1
1408739400,199.38,199.425,199.345,199.355,-1,-1.00,0,-1
1408741200,199.355,199.405,199.345,199.39,-1,-1.00,0,-1
1408743000,199.39,199.415,199.295,199.38,-1,-1.00,0,-1
1408744800,199.38,199.38,199.265,199.29,-1,-1.00,0,-1
1408746600,199.29,199.31,199.28,199.285,-1,-1.00,0,-1
1408748400,199.285,199.31,199.28,199.285,-1,-1.00,0,-1
1408750200,199.285,199.345,199.28,199.335,-1,-1.00,0,-1
1408953600,199.87,200.115,199.675,200.045,-1,-1.00,0,-1
1408955400,200.045,200.09,199.56,199.925,-1,-1.00,0,-1
1408957200,199.925,200.025,199.875,199.93,-1,-1.00,0,-1
1408959000,199.93,199.98,199.86,199.86,-1,-1.00,0,-1
1408960800,199.86,199.98,199.86,199.955,-1,-1.00,0,-1
1408962600,199.955,200.015,199.88,199.98,-1,-1.00,0,-1
1408964400,199.98,200.06,199.925,200.035,-1,-1.00,0,-1
1408966200,200.035,200.12,200.015,200.075,-1,-1.00,0,-1
1408968000,200.075,200.095,199.995,200.095,-1,-1.00,0,-1
1408969800,200.095,200.205,200.045,200.205,-1,-1.00,0,-1
1408971600,200.205,200.245,200.12,200.145,-1,-1.00,0,-1
1408973400,200.145,200.325,199.915,200.27,-1,-1.00,0,-1
1408975200,200.27,200.345,200.095,200.195,-1,-1.00,0,-1
1408977000,200.195,200.505,200.185,200.455,-1,-1.00,0,-1
1408978800,200.455,200.525,200.365,200.495,-1,-1.00,0,-1
1408980600,200.495,200.515,200.415,200.445,-1,-1.00,0,-1
1408982400,200.445,200.465,200.065,200.135,-1,-1.00,0,-1
1408984200,200.135,200.155,199.945,200.025,-1,-1.00,0,-1
1408986000,200.025,200.115,199.865,200.115,-1,-1.00,0,-1
1408987800,200.115,200.24,200.065,200.145,-1,-1.00,0,-1
1408989600,200.145,200.175,200.005,200.055,-1,-1.00,0,-1
1408991400,200.055,200.165,199.985,200.135,-1,-1.00,0,-1
1408993200,200.135,200.175,200.055,200.075,-1,-1.00,0,-1
1408995000,200.075,200.205,200.055,200.175,-1,-1.00,0,-1
1408996800,200.175,200.195,200.035,200.075,-1,-1.00,0,-1
1408998600,200.075,200.075,200.04,200.04,-1,-1.00,0,-1
1409000400,200.04,200.08,200.04,200.07,-1,-1.00,0,-1
1409002200,200.07,200.085,200.04,200.045,-1,-1.00,0,-1
1409004000,200.045,200.09,199.99,200.075,-1,-1.00,0,-1
1409005800,200.075,200.08,200.045,200.06,-1,-1.00,0,-1
1409007600,200.06,200.085,200.06,200.08,-1,-1.00,0,-1
1409009400,200.08,200.115,200.08,200.095,-1,-1.00,0,-1
1409040000,200.05,200.20,199.81,200.075,-1,-1.00,0,-1
1409041800,200.075,200.175,200.00,200.00,-1,-1.00,0,-1
1409043600,200.00,200.19,199.965,199.98,-1,-1.00,0,-1
1409045400,199.98,200.035,199.725,199.865,-1,-1.00,0,-1
1409047200,199.865,200.32,199.86,200.26,-1,-1.00,0,-1
1409049000,200.26,200.375,200.205,200.255,-1,-1.00,0,-1
1409050800,200.255,200.425,200.22,200.395,-1,-1.00,0,-1
1409052600,200.395,200.445,200.29,200.345,-1,-1.00,0,-1
1409054400,200.345,200.37,200.285,200.305,-1,-1.00,0,-1
1409056200,200.305,200.355,200.15,200.275,-1,-1.00,0,-1
1409058000,200.275,200.335,200.255,200.33,-1,-1.00,0,-1
1409059800,200.33,200.555,200.285,200.48,-1,-1.00,0,-1
1409061600,200.48,200.625,200.305,200.525,-1,-1.00,0,-1
1409063400,200.525,200.755,200.445,200.745,-1,-1.00,0,-1
1409065200,200.745,200.815,200.745,200.815,-1,-1.00,0,-1
1409067000,200.815,200.815,200.535,200.565,-1,-1.00,0,-1
1409068800,200.565,200.635,200.515,200.56,-1,-1.00,0,-1
1409070600,200.56,200.605,200.415,200.435,-1,-1.00,0,-1
1409072400,200.435,200.56,200.315,200.515,-1,-1.00,0,-1
1409074200,200.515,200.545,200.405,200.505,-1,-1.00,0,-1
1409076000,200.505,200.565,200.495,200.515,-1,-1.00,0,-1
1409077800,200.515,200.555,200.435,200.535,-1,-1.00,0,-1
1409079600,200.535,200.535,200.345,200.365,-1,-1.00,0,-1
1409081400,200.365,200.455,200.285,200.345,-1,-1.00,0,-1
1409083200,200.345,200.445,200.305,200.42,-1,-1.00,0,-1
1409085000,200.42,200.445,200.415,200.44,-1,-1.00,0,-1
1409086800,200.44,200.445,200.41,200.43,-1,-1.00,0,-1
1409088600,200.43,200.47,200.42,200.47,-1,-1.00,0,-1
1409090400,200.47,200.475,200.445,200.46,-1,-1.00,0,-1
1409092200,200.46,200.475,200.425,200.445,-1,-1.00,0,-1
1409094000,200.445,200.465,200.435,200.445,-1,-1.00,0,-1
1409095800,200.445,200.455,200.405,200.43,-1,-1.00,0,-1
1409126400,200.585,200.68,200.335,200.53,-1,-1.00,0,-1
1409128200,200.53,200.545,200.385,200.505,-1,-1.00,0,-1
1409130000,200.505,200.67,200.375,200.54,-1,-1.00,0,-1
1409131800,200.54,200.665,200.53,200.53,-1,-1.00,0,-1
1409133600,200.53,200.555,200.50,200.54,-1,-1.00,0,-1
1409135400,200.54,200.56,200.415,200.53,-1,-1.00,0,-1
1409137200,200.53,200.61,200.475,200.555,-1,-1.00,0,-1
1409139000,200.555,200.56,200.43,200.44,-1,-1.00,0,-1
1409140800,200.44,200.515,200.415,200.48,-1,-1.00,0,-1
1409142600,200.48,200.485,200.28,200.34,-1,-1.00,0,-1
1409144400,200.34,200.51,200.335,200.435,-1,-1.00,0,-1
1409146200,200.435,200.565,200.145,200.185,-1,-1.00,0,-1
1409148000,200.185,200.285,200.075,200.135,-1,-1.00,0,-1
1409149800,200.135,200.385,200.125,200.355,-1,-1.00,0,-1
1409151600,200.355,200.495,200.355,200.375,-1,-1.00,0,-1
1409153400,200.375,200.435,200.285,200.385,-1,-1.00,0,-1
1409155200,200.385,200.425,200.215,200.315,-1,-1.00,0,-1
1409157000,200.315,200.395,200.285,200.365,-1,-1.00,0,-1
1409158800,200.365,200.37,200.335,200.365,-1,-1.00,0,-1
1409160600,200.365,200.375,200.305,200.335,-1,-1.00,0,-1
1409162400,200.335,200.375,200.295,200.345,-1,-1.00,0,-1
1409164200,200.345,200.345,200.005,200.015,-1,-1.00,0,-1
1409166000,200.015,200.175,199.945,200.155,-1,-1.00,0,-1
1409167800,200.155,200.335,200.105,200.275,-1,-1.00,0,-1
1409169600,200.275,200.335,200.265,200.295,-1,-1.00,0,-1
1409171400,200.295,200.31,200.265,200.285,-1,-1.00,0,-1
1409173200,200.285,200.285,200.235,200.27,-1,-1.00,0,-1
1409175000,200.27,200.27,200.225,200.225,-1,-1.00,0,-1
1409176800,200.225,200.24,200.225,200.24,-1,-1.00,0,-1
1409178600,200.24,200.255,200.235,200.24,-1,-1.00,0,-1
1409180400,200.24,200.245,200.225,200.235,-1,-1.00,0,-1
1409182200,200.235,200.285,200.235,200.245,-1,-1.00,0,-1
1409212800,200.205,200.275,199.905,199.925,-1,-1.00,0,-1
1409214600,199.925,200.155,199.925,199.975,-1,-1.00,0,-1
1409216400,199.975,200.135,199.95,199.995,-1,-1.00,0,-1
1409218200,199.995,200.03,199.40,199.57,-1,-1.00,0,-1
1409220000,199.57,199.80,199.41,199.545,-1,-1.00,0,-1
1409221800,199.545,199.66,199.315,199.525,-1,-1.00,0,-1
1409223600,199.525,199.89,199.505,199.845,-1,-1.00,0,-1
1409225400,199.845,199.845,199.535,199.585,-1,-1.00,0,-1
