ydate,cp,upprob,pctg,ydatestr
735305,155.68,0.497836316465992,-0.153925089789623,2013-03-12
735306,155.9,0.513947996830009,0.089881869542896,2013-03-13
735307,156.73,0.518379452055623,0.26869682042095,2013-03-14
735308,155.83,0.510701602139919,-0.0128328521013679,2013-03-15
735311,154.97,0.4945259201744,0.408189711027598,2013-03-18
735312,154.61,0.492830998844909,-0.444301352221505,2013-03-19
735313,155.69,0.539765507695917,0.109310699588469,2013-03-20
735314,154.36,0.529176775216055,-0.258464719565765,2013-03-21
735315,155.6,0.515211792888159,0.48433968356474,2013-03-22
735318,154.95,0.527851460168774,-0.679443625408629,2013-03-25
735319,156.19,0.543627358185467,0.385628896458638,2013-03-26
735320,156.19,0.523530327764009,0.59899523380137,2013-03-27
735321,156.67,0.493748487332933,0.371580498430383,2013-03-28
735325,156.05,0.515146040207743,-0.344849607254609,2013-04-01
735326,156.82,0.530232166779254,0.134091054211085,2013-04-02
735327,155.23,0.525618170431673,-1.07067745841566,2013-04-03
735328,155.86,0.53982828870892,0.276651869008561,2013-04-04
735329,155.16,0.514101011853809,0.785969470607345,2013-04-05
735332,156.21,0.476374325189168,0.605397050299477,2013-04-08
735333,156.75,0.51623849432856,0.159744408945687,2013-04-09
735334,158.67,0.520726815405478,0.954380606986066,2013-04-10
735335,159.19,0.507633225251114,0.308758664146194,2013-04-11
735336,158.8,0.506951693522055,0.0756238971515027,2013-04-12
735339,155.12,0.505712266041439,-1.82278481012658,2013-04-15
735340,157.41,0.551008809106432,0.716616546164185,2013-04-16
735341,155.11,0.531655550760136,-0.755006718280106,2013-04-17
735342,154.14,0.516124770738182,-0.791658621355486,2013-04-18
735343,155.48,0.555505880391546,0.634304207119734,2013-04-19
735346,156.17,0.524379788876611,0.250353062010519,2013-04-22
735347,157.78,0.523223496000355,0.528830837846456,2013-04-23
735348,157.88,0.529655370325593,0.0316796553253392,2013-04-24
735349,158.52,0.524501773870069,0.113679424024256,2013-04-25
735350,158.24,0.526465289118574,-0.056843301964254,2013-04-26
735353,159.3,0.521323210389878,0.397050482132743,2013-04-29
735354,159.68,0.516971369711872,0.257424499277954,2013-04-30
735355,158.28,0.510910836443578,-0.659009602711361,2013-05-01
735356,159.75,0.525930460682716,0.674313082934203,2013-05-02
735357,161.37,0.518039471877842,0.142733027181344,2013-05-03
735360,161.78,0.528933407453943,0.179577682828653,2013-05-06
735361,162.6,0.511028338371864,0.289890828347622,2013-05-07
735362,163.34,0.513290973025599,0.566432705331866,2013-05-08
735363,162.88,0.496744600239661,-0.238868132541198,2013-05-09
735364,163.41,0.516539526598904,0.257684520522724,2013-05-10
735367,163.54,0.511173876545488,0.208333333333335,2013-05-13
735368,165.23,0.512423912947626,0.953137410643369,2013-05-14
735369,166.12,0.501691402716058,0.703200775945682,2013-05-15
735370,165.34,0.497230393086554,-0.265411991796355,2013-05-16
735371,166.94,0.522741565168758,0.596565230491117,2013-05-17
735374,166.93,0.522477099348109,0.0899388415877238,2013-05-20
735375,167.17,0.514819570721463,0.0538664112999611,2013-05-21
735376,165.93,0.526612064665186,-0.842595912513444,2013-05-22
735377,165.45,0.53454821292016,0.785818713450288,2013-05-23
735378,165.31,0.484930985625716,0.510731440384267,2013-05-24
735382,166.3,0.512971728866856,-0.443007662835238,2013-05-28
735383,165.22,0.555022196237262,-0.120904364647557,2013-05-29
735384,165.83,0.517369989724689,0.290293317205938,2013-05-30
735385,163.45,0.529751009700632,-1.16103283545989,2013-05-31
735388,164.35,0.545633190096465,0.317402185191956,2013-06-03
735389,163.56,0.538596023004718,-0.535149598637798,2013-06-04
735390,161.27,0.538769817425787,-1.11594824943282,2013-06-05
735391,162.73,0.549394637590706,0.949131513647643,2013-06-06
735392,164.8,0.521233246222694,0.579798596277093,2013-06-07
735395,164.8,0.527648218698007,-0.308511281834124,2013-06-10
735396,163.1,0.525499364187348,-0.122473974280476,2013-06-11
735397,161.75,0.518080180498859,-1.5040798928267,2013-06-12
735398,164.21,0.570626078448226,1.57738463441792,2013-06-13
735399,163.18,0.498610511595946,-0.518197890629759,2013-06-14
735402,164.44,0.53353391849639,0.0913019660356721,2013-06-17
735403,165.74,0.542926892670721,0.735428189387958,2013-06-18
735404,163.45,0.504151223895491,-1.29830917874396,2013-06-19
735405,159.4,0.527937384563028,-1.5198319535401,2013-06-20
735406,159.07,0.536938120520352,-0.357053370082682,2013-06-21
735409,157.06,0.53914192650869,-0.222349278953049,2013-06-24
735410,158.57,0.519509167294356,0.0567895002523999,2013-06-25
735411,160.14,0.559721183612035,0.168887220866943,2013-06-26
735412,161.08,0.540624836438755,-0.0124146492861464,2013-06-27
735413,160.42,0.533744596681105,-0.130735230031755,2013-06-28
735416,161.36,0.520883697355834,0.0620116581917542,2013-07-01
735417,161.21,0.530916690097473,0.0558589870903695,2013-07-02
735418,161.28,0.512039774605357,0.498504486540386,2013-07-03
735420,163.02,0.508282638872417,0.338524035206507,2013-07-05
735423,163.95,0.526771116462961,0.0549249359208928,2013-07-08
735424,165.13,0.519953959938838,0.0909201115286736,2013-07-09
735425,165.19,0.513493320522146,0.13335758016609,2013-07-10
735426,167.44,0.507171120850463,0.1974747172521,2013-07-11
735427,167.51,0.528552139979942,0.0716888703028882,2013-07-12
735430,168.15,0.498766715711481,0.107161993213078,2013-07-15
735431,167.52,0.510394381054049,-0.439795554498978,2013-07-16
735432,167.95,0.515689805955609,-0.124881065651765,2013-07-17
735433,168.87,0.517021358919889,0.332719386845703,2013-07-18
735434,169.17,0.502083596267847,0.385710894849263,2013-07-19
735437,169.5,0.50137234709898,0.0531255533911832,2013-07-22
735438,169.14,0.519450759741268,-0.388692579505315,2013-07-23
735439,168.52,0.53350830001034,-0.747982802285165,2013-07-24
735440,168.93,0.539882651820694,0.422066341695404,2013-07-25
735441,169.11,0.508209379231097,0.529069076209734,2013-07-26
735444,168.59,0.49862803246174,-0.0533554659710715,2013-07-29
735445,168.59,0.523707109342143,-0.301596688350083,2013-07-30
735446,168.71,0.53899609531078,-0.136143009352427,2013-07-31
735447,170.66,0.537677180400686,0.394140831813629,2013-08-01
735448,170.95,0.535737766613645,0.393469579516084,2013-08-02
735451,170.7,0.505612512247193,0.0762150436770801,2013-08-05
735452,169.73,0.51337328938983,-0.375652990549988,2013-08-06
735453,169.18,0.521391034110394,-0.00591051480583421,2013-08-07
735454,169.8,0.521521980894266,-0.105894811154241,2013-08-08
735455,169.31,0.537101471127531,-0.159216888784061,2013-08-09
735458,169.11,0.517126378789113,0.385848272586968,2013-08-12
735459,169.61,0.506857489561742,0.118056785313746,2013-08-13
735460,168.74,0.523573916467822,-0.465994219312211,2013-08-14
735461,166.38,0.521104963709608,-0.615255958425423,2013-08-15
735462,165.83,0.523115310462742,-0.138504155124648,2013-08-16
735465,164.77,0.537278797518321,-0.525235450374291,2013-08-19
735466,165.58,0.544586693328581,0.327193407658762,2013-08-20
735467,164.56,0.53585448278101,-0.339147286821707,2013-08-21
735468,166.06,0.535216451151726,0.703456640388112,2013-08-22
735469,166.62,0.529497515712833,0.042029420594412,2013-08-23
735472,166,0.53290856452998,-0.473649499370461,2013-08-26
735473,163.33,0.532890713452035,-0.626673156485764,2013-08-27
735474,163.91,0.522554920298737,0.398137939483037,2013-08-28
735475,164.17,0.52712362377416,0.379088963619674,2013-08-29
735476,163.65,0.514786462075069,-0.522764573582144,2013-08-30
735480,164.39,0.546000669092538,-0.508382255038433,2013-09-03
735481,165.75,0.553468940035186,0.802773216566316,2013-09-04
735482,165.96,0.502057692926215,0.0663249924630773,2013-09-05
735483,166.04,0.517035032472086,-0.282265329409644,2013-09-06
735486,167.63,0.530208070088276,0.708921598077505,2013-09-09
735487,168.87,0.512003024800578,0.136385199240998,2013-09-10
735488,169.4,0.519720590620152,0.450664136622402,2013-09-11
735489,168.95,0.494677067953441,-0.23030589346877,2013-09-12
735490,169.33,0.512939904756875,0.118252232010889,2013-09-13
735493,170.31,0.519163397528725,-0.496611357793874,2013-09-16
735494,171.07,0.542393820166289,0.357855215299768,2013-09-17
735495,173.05,0.504312720890382,1.19291269516404,2013-09-18
735496,172.76,0.489380911490476,-0.437989857077005,2013-09-19
735497,170.72,0.520607407038383,-0.934254047467077,2013-09-20
735500,169.93,0.524154329081169,-0.328465012610712,2013-09-23
735501,169.53,0.523216977539106,-0.21777516185992,2013-09-24
735502,169.04,0.525638521104441,-0.353690167413343,2013-09-25
735503,169.69,0.535375745788685,0.218521143397121,2013-09-26
735504,168.91,0.521178864176466,0.0414593698175747,2013-09-27
735507,168.01,0.501915360012282,0.316455696202532,2013-09-30
735508,169.34,0.502592217836021,0.713690971809217,2013-10-01
735509,169.18,0.511925568703271,0.4930204930205,2013-10-02
735510,167.62,0.500546453895546,-0.693169026601095,2013-10-03
735511,168.89,0.539160080888658,0.679582712369589,2013-10-04
735514,167.43,0.511801260787381,0.00597300203083224,2013-10-07
735515,165.48,0.500485308693258,-1.14695340501793,2013-10-08
735516,165.6,0.551823280451004,-0.120627261761168,2013-10-09
735517,169.17,0.542311160397358,1.1237969992229,2013-10-10
735518,170.26,0.523820194232852,0.799242199988156,2013-10-11
735521,170.94,0.492161623021072,1.02239820341587,2013-10-14
735522,169.7,0.483483893527466,-0.475045451879657,2013-10-15
735523,172.07,0.526550300532761,0.790768509840671,2013-10-16
735524,173.22,0.514422300931524,1.07953550796522,2013-10-17
735525,174.39,0.483564403452812,0.304842977108002,2013-10-18
735528,174.4,0.518508877810103,-0.0286615075952897,2013-10-21
735529,175.41,0.51483013601282,0.285861300097193,2013-10-22
735530,174.57,0.509771440217436,-0.137291916938395,2013-10-23
735531,175.15,0.509962378082731,0.131488680539686,2013-10-24
735532,175.95,0.527251586838025,0.250697965927866,2013-10-25
735535,176.23,0.521866149108742,0.193302632327025,2013-10-28
735536,177.17,0.520331667170833,0.305723829474037,2013-10-29
735537,176.29,0.520331730947094,-0.61449994362386,2013-10-30
735538,175.79,0.53360441404753,-0.204371274481983,2013-10-31
735539,176.21,0.530346855473681,0.107942279286443,2013-11-01
735542,176.83,0.530863674045942,0.0792348180429084,2013-11-04
735543,176.27,0.526689813430772,0.0738049278982763,2013-11-05
735544,177.17,0.52084767698184,0.0790826413602137,2013-11-06
735545,174.93,0.537194349451597,-1.44788732394366,2013-11-07
735546,177.29,0.55271873940466,1.38388517184193,2013-11-08
735549,177.32,0.502575615799955,0.112917795844619,2013-11-11
735550,176.96,0.512473071813759,0.0113032666440659,2013-11-12
735551,178.38,0.518481801067512,1.3004713498779,2013-11-13
735552,179.27,0.487705023255896,0.408871961465228,2013-11-14
735553,180.05,0.510812796339442,0.272889284918695,2013-11-15
735556,179.42,0.519456439463105,-0.515663986692546,2013-11-18
735557,179.03,0.534254507959812,-0.167289354820728,2013-11-19
735558,178.47,0.526460683807837,-0.512849099726845,2013-11-20
735559,179.91,0.542207660018084,0.525227691791919,2013-11-21
735560,180.81,0.519843865979633,0.461162351372382,2013-11-22
735563,180.63,0.514928502234677,-0.27604482968034,2013-11-25
735564,180.68,0.53259107619427,-0.0221336874723285,2013-11-26
735565,181.12,0.524098363204827,0.138220821584564,2013-11-27
735567,181,0.522948136316467,-0.176483564968009,2013-11-29
735570,180.53,0.531947924470118,-0.309238500193275,2013-12-02
735571,179.75,0.531793296157196,-0.105590752473045,2013-12-03
735572,179.73,0.52120190779718,0.351758793969847,2013-12-04
735573,178.94,0.516910780575742,-0.261969789866785,2013-12-05
735574,180.94,0.539361706756943,0.149443737200426,2013-12-06
735577,181.4,0.553104174220277,-0.0385738689590528,2013-12-09
735578,180.75,0.527699086474951,-0.127085865841524,2013-12-10
735579,178.72,0.52233579321209,-1.16137595398739,2013-12-11
735580,178.13,0.551542951081057,-0.285490371697263,2013-12-12
735581,178.11,0.535703857124798,-0.218487394957976,2013-12-13
735584,179.22,0.538986254900205,0.15088013411568,2013-12-16
735585,178.65,0.532011722458736,-0.406957297357559,2013-12-17
735586,181.7,0.530273732601854,1.55376704672479,2013-12-18
735587,181.49,0.492008864508263,0.171100562976047,2013-12-19
735588,181.56,0.497514716989879,0.481487630748799,2013-12-20
735591,182.53,0.50506555707033,0.0438476294875377,2013-12-23
735592,182.93,0.527942278877759,0.2136518023447,2013-12-24
735594,183.86,0.511175620540723,0.283626049961825,2013-12-26
735595,183.85,0.513461752896496,-0.135795763172189,2013-12-27
735598,183.82,0.516238673058366,-0.0271931255778601,2013-12-30
735599,184.69,0.515302610501407,0.336828380507418,2013-12-31
735601,182.92,0.513393370733271,-0.576149581476249,2014-01-02
735602,182.89,0.523474436402091,-0.185559133329697,2014-01-03
735605,182.36,0.540285181770822,-0.615837375333803,2014-01-06
735606,183.48,0.545890512234957,0.213009995084377,2014-01-07
735607,183.52,0.533276213276833,0.0381575361133942,2014-01-08
735608,183.64,0.525943186543714,-0.255282168268984,2014-01-09
735609,184.14,0.540238483879457,0.103288937211197,2014-01-10
735612,181.69,0.527389006317299,-1.07802036260684,2014-01-13
735613,183.67,0.544691281540703,0.757035492895933,2014-01-14
735614,184.66,0.528020123212987,0.304182509505705,2014-01-15
735615,184.42,0.516903182043125,0.0759713479487662,2014-01-16
735616,183.64,0.518594638256157,-0.249864204236832,2014-01-17
735620,184.18,0.533296892982653,-0.281537628586888,2014-01-21
735621,184.3,0.543913380598592,-0.102986611740472,2014-01-22
735622,182.79,0.523114783834211,-0.316300376288385,2014-01-23
735623,178.89,0.513707472241468,-1.49229074889868,2014-01-24
735626,178.01,0.545222442227757,-0.586395621579365,2014-01-27
735627,179.07,0.548369878925688,0.522061300101048,2014-01-28
735628,177.35,0.508479333448456,-0.129519089987621,2014-01-29
735629,179.23,0.521614107067467,0.223676116982596,2014-01-30
735630,178.18,0.537002157568705,0.660979605672005,2014-01-31
735633,174.17,0.484686107050861,-2.13519132438052,2014-02-03
735634,175.39,0.576219709261178,0.251500428693911,2014-02-04
735635,175.17,0.541671998662912,0.223137658771019,2014-02-05
735636,177.48,0.514589323027166,1.08212780498917,2014-02-06
735637,179.68,0.521261365168613,0.768324827547532,2014-02-07
735640,180.01,0.515215540227428,0.172509738452978,2014-02-10
735641,181.98,0.516897534848974,1.01021314387211,2014-02-11
735642,182.07,0.508392114457713,-0.0987654320987692,2014-02-12
735643,183.01,0.513201446378095,1.19995576199955,2014-02-13
735644,184.02,0.484237956094537,0.645373003719102,2014-02-14
735648,184.24,0.506210507737381,0.0325768270170498,2014-02-18
735649,183.02,0.51092437150182,-0.402699172834121,2014-02-19
735650,184.1,0.520435547011837,0.452883723468098,2014-02-20
735651,183.89,0.514776894748402,-0.30360531309298,2014-02-21
735654,184.91,0.52718339183002,0.341871065769479,2014-02-24
735655,184.84,0.523857990012393,-0.118880363125472,2014-02-25
735656,184.85,0.525895211479651,-0.140457025552385,2014-02-26
735657,185.82,0.528291237233764,0.671795427456919,2014-02-27
735658,186.29,0.509162103030855,0.269121050648582,2014-02-28
735661,184.98,0.507202277434198,0.178716490657993,2014-03-03
735662,187.58,0.516340580954215,0.422934846619209,2014-03-04
735663,187.75,0.547915973353561,0.00532651539362464,2014-03-05
735664,188.18,0.527426482444377,-0.0159396418893795,2014-03-06
735665,188.26,0.541345196767982,-0.370448772226935,2014-03-07
735668,188.16,0.54001259844095,0.101079959568015,2014-03-10
735669,187.23,0.521175975722955,-0.642114200806627,2014-03-11
735670,187.28,0.536822037599894,0.515242593387724,2014-03-12
735671,185.18,0.513112010768216,-1.41609880749574,2014-03-13
735672,184.66,0.557382921412774,-0.102786042737353,2014-03-14
735675,186.33,0.534899229539152,0.398728379761845,2014-03-17
735676,187.66,0.530537493097466,0.508810454715863,2014-03-18
735677,186.66,0.519737732325934,-0.543478260869571,2014-03-19
735678,187.75,0.536049235772258,0.805369127516778,2014-03-20
735679,186.2,0.50931154146068,-0.804432369079974,2014-03-21
735682,185.43,0.542466384056302,-0.754656390494539,2014-03-24
735683,186.31,0.564074847028103,-0.0321940226431305,2014-03-25
735684,184.97,0.550047887745886,-1.10671514114628,2014-03-26
735685,184.58,0.559298771843699,-0.0920162381596685,2014-03-27
735686,185.49,0.541078059851737,0.205283345038083,2014-03-28
735689,187.01,0.539094133556108,0.182139604649919,2014-03-31
735690,188.25,0.544730285773195,0.335785097537574,2014-04-01
735691,188.88,0.538601471175753,0.206907528250828,2014-04-02
735692,188.63,0.533273735706679,-0.285457524977529,2014-04-03
735693,186.4,0.548733615128673,-1.71886533797321,2014-04-04
735696,184.34,0.572286684776173,-0.865824146275873,2014-04-07
735697,185.1,0.544183082652592,0.455877564311301,2014-04-08
735698,187.09,0.527311751754215,0.802801724137936,2014-04-09
735699,183.16,0.515445595739146,-2.09536027367972,2014-04-10
735700,181.51,0.559909640955058,-0.345887778631819,2014-04-11
735703,182.94,0.541277665366184,0.00546657191274854,2014-04-14
735704,184.2,0.545111913001904,0.480034911629934,2014-04-15
735705,186.13,0.526762099162506,0.355852698549629,2014-04-16
735706,186.39,0.537842247431794,0.274370561652674,2014-04-17
735710,187.04,0.515257147760889,0.321819352070368,2014-04-21
735711,187.89,0.518431481437163,0.35250761095978,2014-04-22
735712,187.45,0.513066771435867,-0.196997124906828,2014-04-23
735713,187.83,0.526859655267957,-0.286669851887239,2014-04-24
735714,186.29,0.537782172375181,-0.496741801089631,2014-04-25
735717,186.88,0.524962936123318,-0.0908847901630665,2014-04-28
735718,187.75,0.534669559444015,0.14401536163858,2014-04-29
735719,188.31,0.520168863663146,0.464148527528812,2014-04-30
735720,188.33,0.503595760365453,0.0584422484326924,2014-05-01
735721,188.06,0.516128106792353,-0.132759810950029,2014-05-02
735724,188.42,0.514918895426317,0.6839799080902,2014-05-05
735725,186.78,0.494429018600455,-0.648936170212765,2014-05-06
735726,187.88,0.532647691649796,0.250787044448001,2014-05-07
735727,187.68,0.52922900915543,-0.0159821000479469,2014-05-08
735728,187.96,0.518453262593147,0.133184167066219,2014-05-09
735731,189.79,0.530972447131805,0.524364406779651,2014-05-12
735732,189.96,0.528863626305367,-0.0420964007577268,2014-05-13
735733,189.06,0.524397948329551,-0.384635649928863,2014-05-14
735734,187.4,0.5278930523921,-0.678397286410855,2014-05-15
735735,188.05,0.534268994913572,0.287984640819167,2014-05-16
735738,188.74,0.518383531418163,0.559433107784118,2014-05-19
735739,187.55,0.507994325869659,-0.583090379008743,2014-05-20
735740,189.13,0.537426755053444,0.55292679036631,2014-05-21
735741,189.59,0.523169051799749,0.216724812348027,2014-05-22
735742,190.35,0.516976675033097,0.310919055649243,2014-05-23
735746,191.52,0.525991003005032,0.240762064273007,2014-05-27
735747,191.38,0.527221770770476,-0.0730994152046861,2014-05-28
735748,192.37,0.523709569765128,0.286727140027115,2014-05-29
735749,192.68,0.519428790681927,0.254956033092257,2014-05-30
735752,192.9,0.509920695180085,-0.0259134490800637,2014-06-02
735753,192.8,0.519926599719722,0.192277711375567,2014-06-03
735754,193.19,0.511877609702616,0.374084272873694,2014-06-04
735755,194.45,0.515598144535984,0.537717801561446,2014-06-05
735756,195.38,0.518482801297099,0.261712936829677,2014-06-06
735759,195.58,0.520671895841807,0.117737394420281,2014-06-09
735760,195.6,0.523444568023301,0.13310125934268,2014-06-10
735761,194.92,0.521018505172705,0.010261672652633,2014-06-11
735762,193.54,0.518770552217938,-0.590682623658126,2014-06-12
735763,194.13,0.540898542462843,0.108292079207925,2014-06-13
735766,194.29,0.532112133236997,0.206302542678841,2014-06-16
735767,194.83,0.519243294832922,0.417482733738791,2014-06-17
735768,196.26,0.518247915024549,0.733973207411578,2014-06-18
735769,196.48,0.514866012984324,0.0254543603319162,2014-06-19
735770,195.94,0.525108206513009,-0.0459113401010067,2014-06-20
735773,195.88,0.525635480498662,-0.0561253125159516,2014-06-23
735774,194.7,0.53118753176116,-0.424487290952801,2014-06-24
735775,195.58,0.531644408203228,0.663955942148346,2014-06-25
735776,195.44,0.515054974700262,-0.086907622309706,2014-06-26
735777,195.82,0.525677560286342,0.430813416760695,2014-06-27
735780,195.72,0.516504925664822,0.0102197240674554,2014-06-30
735781,197.03,0.529426827624034,0.423037716615705,2014-07-01
735782,197.23,0.525706185687933,0.0913473737629933,2014-07-02
735783,198.2,0.529739123457584,0.207290560695686,2014-07-03
735787,197.51,0.529468992298882,-0.156708118491559,2014-07-07
735788,196.24,0.522847498342147,-0.461577479076843,2014-07-08
735789,197.12,0.536903495807604,0.198241244345049,2014-07-09
735790,196.34,0.518170850056305,0.573711709865795,2014-07-10
735791,196.61,0.491790592473219,0.19875649780859,2014-07-11
735794,197.6,0.531417226281453,-0.00506047264815512,2014-07-14
735795,197.23,0.540720100240395,-0.247825207363954,2014-07-15
735796,197.96,0.537439548595329,-0.0757155115844761,2014-07-16
735797,195.71,0.538458677716881,-0.831010894350132,2014-07-17
735798,197.71,0.54069204301192,0.6926406926407,2014-07-18
735801,197.34,0.524688994635003,0.126845603531382,2014-07-21
735802,198.2,0.517709501599537,0.095954749760112,2014-07-22
735803,198.64,0.535878608707442,0.0705289672544012,2014-07-23
735804,198.65,0.526986463855251,-0.0905295981491761,2014-07-24
735805,197.72,0.524463676911341,-0.186783785148167,2014-07-25
735808,197.8,0.522358782936438,0.0202265372168388,2014-07-28
735809,196.95,0.52799646149776,-0.615633042337387,2014-07-29
735810,196.98,0.542894838686179,-0.338983050847466,2014-07-30
735811,193.09,0.534526598911116,-1.28827769541435,2014-07-31
735812,192.5,0.531271384027503,-0.0311591192355641,2014-08-01
735815,193.89,0.530417757702885,0.528853631980081,2014-08-04
735816,192.01,0.513530955645691,-0.564474365613673,2014-08-05
735817,192.07,0.523073971083038,0.502328501909884,2014-08-06
735818,191.03,0.519536400180713,-0.989945060640612,2014-08-07
735819,193.24,0.556043121200991,0.929698109265644,2014-08-08
735822,193.8,0.521219839348383,-0.087642418930756,2014-08-11
735823,193.53,0.531064266778989,-0.0413201797427883,2014-08-12
735824,194.84,0.528477044962836,0.283081990838443,2014-08-13
735825,195.76,0.528654907179301,0.307440049190405,2014-08-14
735826,195.72,0.516508662228336,-0.381737669873263,2014-08-15
735829,197.36,0.537146138417593,0.284552845528456,2014-08-18
735830,198.39,0.529006479573219,0.278002426202984,2014-08-19
735831,198.92,0.511643502956431,0.403795679386222,2014-08-20
735832,199.5,0.507808299468461,0.205937013411018,2014-08-21
735833,199.19,0.512321038076239,-0.0752483194542017,2014-08-22
735836,200.2,0.521323244840778,0.0299790146897183,2014-08-25
735837,200.33,0.52912901523564,0,2014-08-26
735838,200.25,0.518621825129588,-0.0898069151324686,2014-08-27
735839,200.14,0.519987258748351,0.275564908061518,2014-08-28
735840,200.71,0.513322849213366,0.129708156647553,2014-08-29
735844,200.61,0.524569359899213,-0.179131213613965,2014-09-02
735845,200.5,0.532741897390093,-0.436984804846556,2014-09-03
735846,200.21,0.547292983091457,-0.313682533359886,2014-09-04
735847,201.11,0.537953581588129,0.469600839286619,2014-09-05
735850,200.59,0.521069073558978,-0.164244475413092,2014-09-08
735851,199.32,0.527531156411204,-0.543885035676864,2014-09-09
735852,200.07,0.539513345437146,0.320914606628885,2014-09-10
735853,200.3,0.522596180257585,0.516886636222212,2014-09-11
735854,199.13,0.506360517351559,-0.484757621189405,2014-09-12
735857,198.98,0.538476603282887,-0.0903795942960468,2014-09-15
735858,200.48,0.531843369567424,0.941543728915954,2014-09-16
735859,200.75,0.507108790534883,-0.00996164765652748,2014-09-17
735860,201.82,0.530465105389353,0.22844656336908,2014-09-18
735861,200.7,0.52714466934043,-0.406907502977383,2014-09-19
735864,199.15,0.526100066188588,-0.598951834289987,2014-09-22
735865,198.01,0.533099333154403,-0.211661543113449,2014-09-23
735866,199.56,0.524780912466947,0.767521712785301,2014-09-24
735867,196.34,0.513008362742638,-1.35651125401929,2014-09-25
735868,197.9,0.548986013853884,0.610066090493145,2014-09-26
