ydatestr,ydate,openp,cp,n1dg1,n1dg2,n2dg1,corrn05,corrn06,corrn07,corrn08,corrn09,n1dg,yval,upprob
1956-08-09,714636,49.32,49.32,-0.000810372771474861,0.00406834825061031,0.00325467860048828,-0.263594880553897,-0.192551711953293,-0.000463464725943505,-0.051768371736835,0.013471695341303,-0.00466342254663416,1,0.49965863558159
1956-08-10,714637,49.09,49.09,-0.00466342254663416,-0.000810372771474861,-0.00547001620745535,-0.242305499663925,-0.229122309962701,-0.180203360687786,-0.0085848628583733,-0.071114415748927,-0.0103890812792831,1,0.501131023198244
1956-08-13,714640,48.58,48.58,-0.0103890812792831,-0.00466342254663416,-0.0150040551500406,-0.324253730763974,-0.244489232160696,-0.226932285190407,-0.165637455941983,0.0180139083144668,-0.0119390695759572,1,0.498207927724014
1956-08-14,714641,48,48,-0.0119390695759572,-0.0103890812792831,-0.0222041148910166,0.945343424619876,-0.0405941101014058,-0.120052314019086,-0.0897474660632935,-0.0150350260107121,0.020625,2,0.551229096024133
1956-08-15,714642,48.99,48.99,0.020625,-0.0119390695759572,0.00843968711403878,0.962932341517157,0.934288781390515,0.246415862288656,0.102280528861402,0.142109475618508,-0.00224535619514185,1,0.776708360913302
1956-08-16,714643,48.88,48.88,-0.00224535619514185,0.020625,0.0183333333333334,-0.488182076932997,-0.307810169198481,-0.160955951567476,-0.218147427757912,-0.293326996067812,-0.00122749590834702,1,0.383875309169923
1956-08-17,714644,48.82,48.82,-0.00122749590834702,-0.00224535619514185,-0.00347009593794655,-0.185208605813831,-0.187022195232652,-0.177621118086795,-0.141281549673966,-0.197820677350637,-0.0116755428103236,1,0.514969698427066
1956-08-20,714647,48.25,48.25,-0.0116755428103236,-0.00122749590834702,-0.0128887070376433,-0.259081569487841,-0.184972044887173,-0.187405527822994,-0.178013650148112,-0.139455275918217,-0.00746113989637305,1,0.486940322257257
1956-08-21,714648,47.89,47.89,-0.00746113989637305,-0.0116755428103236,-0.0190495698484228,-0.500881604658841,-0.229281005124069,-0.179289306104494,-0.180677003421932,-0.161859456129584,-0.0098141574441428,1,0.535834826258116
1956-08-22,714649,47.42,47.42,-0.0098141574441428,-0.00746113989637305,-0.0172020725388601,0.446092974376067,-0.288568138669275,-0.137430021308031,-0.11583346929122,-0.118411673391205,0.0122311261071278,2,0.49599399909317
1956-08-23,714650,48,48,0.0122311261071278,-0.0098141574441428,0.00229693046565044,0.103267887245397,0.515020389871724,-0.199212474175956,-0.093548002689604,-0.0819956081131182,-0.00104166666666661,1,0.666015105872588
1956-08-24,714651,47.95,47.95,-0.00104166666666661,0.0122311261071278,0.0111767186840996,-0.472933914727462,-0.331237987452101,-0.0558886309197331,-0.283309756306273,-0.176745897809869,-0.00604796663190837,1,0.415965596244894
1956-08-27,714654,47.66,47.66,-0.00604796663190837,-0.00104166666666661,-0.0070833333333334,0.00645255291033287,-0.0582325765798384,-0.0508903700270965,-0.000611612389190996,-0.267145607858479,-0.00188837599664281,1,0.501216213615471
1956-08-28,714655,47.57,47.57,-0.00188837599664281,-0.00604796663190837,-0.00792492179353499,-0.211308344391227,-0.0270881909078967,-0.0713387276212269,-0.0650559472460574,0.0043951149698303,-0.00441454698339291,1,0.532784587395184
1956-08-29,714656,47.36,47.36,-0.00441454698339291,-0.00188837599664281,-0.00629458665547623,-0.486319822945636,-0.196610843989479,-0.0301500549282614,-0.0836488128288405,-0.0756134152026886,-0.00886824324324328,1,0.48517943442596
1956-08-30,714657,46.94,46.94,-0.00886824324324328,-0.00441454698339291,-0.0132436409501787,0.442882019251927,-0.447517792696953,-0.198433965665575,-0.0404862667201061,-0.0861617876144926,0.0121431614827439,2,0.452166594187528
1956-08-31,714658,47.51,47.51,0.0121431614827439,-0.00886824324324328,0.0031672297297297,-0.288936446815023,0.514337434479839,-0.307640265664536,-0.145077801806019,-0.0273517500499089,0.00799831614396974,2,0.628232263605604
1956-09-04,714662,47.89,47.89,0.00799831614396974,0.0121431614827439,0.0202386024712399,-0.813869471483445,-0.796176842460414,-0.26620755804166,-0.447022001389452,-0.300222057388812,0.00271455418667786,2,0.378781229933948
1956-09-05,714663,48.02,48.02,0.00271455418667786,0.00799831614396974,0.0107345821932226,0.15532189834371,0.199137046697097,0.17203798032692,0.10890668589132,-0.135152034844504,0.00166597251145353,2,0.504803388235152
1956-09-06,714664,48.1,48.1,0.00166597251145353,0.00271455418667786,0.00438504907078724,0.0967201674818649,0.161912421644964,0.216789871317638,0.217455286232385,0.150430254027649,-0.00602910602910601,1,0.517807512609759
1956-09-07,714665,47.81,47.81,-0.00602910602910601,0.00166597251145353,-0.00437317784256562,-0.526681899314539,0.0907260086566643,0.160083871287916,0.217422829051858,0.225036841143966,-0.00522903158335076,1,0.499696766692166
1956-09-10,714668,47.56,47.56,-0.00522903158335076,-0.00602910602910601,-0.0112266112266112,0.879618342433652,-0.239553022129145,0.0863660917567476,0.139501879114524,0.176247861584574,-0.00378469301934398,1,0.489076885730539
1956-09-11,714669,47.38,47.38,-0.00378469301934398,-0.00522903158335076,-0.00899393432336331,0.743143437908698,0.871370338569825,0.0553764879031642,0.204774260416362,0.228397204231251,-0.00696496411988192,1,0.603678817540136
1956-09-12,714670,47.05,47.05,-0.00696496411988192,-0.00378469301934398,-0.0107232968881414,0.482055753218592,0.736786319025496,0.867531060133793,0.158448948562907,0.252355914072452,-0.0204038257173219,1,0.551505318729673
1956-09-13,714671,46.09,46.09,-0.0204038257173219,-0.00696496411988192,-0.0272266779231743,-0.425923858758289,0.521479540344712,0.760095580918229,0.880150143918516,0.229321757153233,0.0243002820568452,2,0.440663350942354
1956-09-14,714672,47.21,47.21,0.0243002820568452,-0.0204038257173219,0.00340063761955374,0.634558331572016,0.402950757369326,0.625874678680618,0.720898749027824,0.818553114975162,-0.00233001482736707,1,0.719462425059066
1956-09-17,714675,47.1,47.1,-0.00233001482736707,0.0243002820568452,0.0219136472119765,-0.858264118065802,-0.856052868027644,-0.759519969127418,-0.601575530572316,-0.414379141878705,-0.00658174097664548,1,0.36740621511789
1956-09-18,714676,46.79,46.79,-0.00658174097664548,-0.00233001482736707,-0.00889642024994708,-0.3724725536352,-0.363469096512724,-0.350488339407069,-0.359034377430138,-0.334097550668383,-0.0117546484291515,1,0.440561003285006
1956-09-19,714677,46.24,46.24,-0.0117546484291515,-0.00658174097664548,-0.0182590233545647,-0.38212839667886,-0.366187512785358,-0.360606634212817,-0.3502729209648,-0.357155086295712,-0.000648788927335665,1,0.402161337820571
1956-09-20,714678,46.21,46.21,-0.000648788927335665,-0.0117546484291515,-0.0123958110707416,-0.505049007754474,-0.323515104411402,-0.317983170284948,-0.317468945414837,-0.313023185669703,0.00800692490802851,2,0.457889513504747
1956-09-21,714679,46.58,46.58,0.00800692490802851,-0.000648788927335665,0.00735294117647051,0.26395617216026,-0.470540036132231,-0.330639715757088,-0.329127257543792,-0.328608525827562,-0.00386431945040789,1,0.488210990108187
1956-09-24,714682,46.4,46.4,-0.00386431945040789,0.00800692490802851,0.00411166414196056,0.290297834440448,0.113464107902125,-0.438801832062593,-0.289771769377257,-0.285379009370764,-0.0140086206896551,1,0.479533337947633
1956-09-25,714683,45.75,45.75,-0.0140086206896551,-0.00386431945040789,-0.0178188063546586,0.125827357818604,0.114042935236338,0.0923777973181354,-0.465289116648852,-0.295771201396308,0.00153005464480875,2,0.433388735780372
1956-09-26,714684,45.82,45.82,0.00153005464480875,-0.0140086206896551,-0.0125,0.0175229995869525,0.141174339719917,0.13592124758117,0.178196009449921,-0.389227268375786,-0.00480139676996942,1,0.524676328968078
1956-09-27,714685,45.6,45.6,-0.00480139676996942,0.00153005464480875,-0.00327868852459013,-0.0997651819481654,-0.124795540159434,-0.0548541501632371,-0.0733996689184278,0.0242188263534383,-0.00548245614035088,1,0.458926673218302
1956-09-28,714686,45.35,45.35,-0.00548245614035088,-0.00480139676996942,-0.0102575294631165,-0.2755090618266,-0.130253122028811,-0.166766423691108,-0.0728993487311921,-0.0832921025285473,-0.0143329658213892,1,0.449683662781081
1956-10-01,714689,44.7,44.7,-0.0143329658213892,-0.00548245614035088,-0.0197368421052631,-0.555966748485847,-0.270058591141431,-0.100455295772718,-0.151938231737472,-0.0684157026709634,0.01834451901566,2,0.387313363892657
1956-10-02,714690,45.52,45.52,0.01834451901566,-0.0143329658213892,0.00374862183020952,-0.442502456392457,-0.446532660149409,-0.121274235558061,0.0104838564906767,-0.076865513199276,0.0166959578207381,2,0.523110200098844
1956-10-03,714691,46.28,46.28,0.0166959578207381,0.01834451901566,0.0353467561521252,-0.737546073862239,-0.675942192052665,-0.693101334552586,-0.510157821509144,-0.39792877259601,0.000216076058772645,2,0.517778029602687
1956-10-04,714692,46.29,46.29,0.000216076058772645,0.0166959578207381,0.0169156414762741,0.252693847090635,0.212147977672246,0.198133126997023,0.188050306227013,0.137752769169468,0.00345647007993095,2,0.517371152371183
1956-10-05,714693,46.45,46.45,0.00345647007993095,0.000216076058772645,0.00367329299913573,0.0611149386100273,0.144658343700549,0.144452408670101,0.132298762606132,0.163206734543404,-0.000430570505920412,1,0.520427011736934
1956-10-08,714696,46.43,46.43,-0.000430570505920412,0.00345647007993095,0.00302441131993952,-0.365201989221696,0.0673450567382716,0.143709857253781,0.141026588082526,0.132884378359295,-0.00495369373250047,1,0.502362258994262
1956-10-09,714697,46.2,46.2,-0.00495369373250047,-0.000430570505920412,-0.00538213132400431,0.528173859179795,-0.287495933483853,0.0641439525450998,0.136352931848764,0.136115086870483,0.0138528138528139,2,0.434219879225917
1956-10-10,714698,46.84,46.84,0.0138528138528139,-0.00495369373250047,0.00883049752315321,0.162975815219043,0.653492273177999,-0.144346094042959,0.0948260712300635,0.150715792579146,-0.000640478223740417,1,0.61821179888761
1956-10-11,714699,46.81,46.81,-0.000640478223740417,0.0138528138528139,0.0132034632034632,-0.74545206379076,-0.430846139838909,0.198760663078269,-0.227822072023844,0.00316860338090994,0.00405896176030758,2,0.471466349362128
1956-10-12,714700,47,47,0.00405896176030758,-0.000640478223740417,0.00341588385994869,-0.507742596784201,-0.514146372491104,-0.462462683912949,0.096049631046541,-0.304123604985128,-0.00297872340425533,1,0.469574274096317
1956-10-15,714703,46.86,46.86,-0.00297872340425533,0.00405896176030758,0.00106814783165984,-0.514117541426707,-0.520001291774785,-0.523291097015226,-0.477791632440816,0.0915523973384583,-0.00512163892445587,1,0.447118648217397
1956-10-16,714704,46.62,46.62,-0.00512163892445587,-0.00297872340425533,-0.00808510638297878,-0.754902610615779,-0.522646690486739,-0.525890414251393,-0.534128485567545,-0.453504187971109,-0.00772200772200771,1,0.415743177169373
1956-10-17,714705,46.26,46.26,-0.00772200772200771,-0.00512163892445587,-0.0128040973111396,0.0956840025514313,-0.416356343807771,-0.32864343277734,-0.333299874459426,-0.342867725092636,0.00172935581495904,2,0.402748633103086
1956-10-18,714706,46.34,46.34,0.00172935581495904,-0.00772200772200771,-0.00600600600600588,0.441363242679829,0.398502734060609,-0.135352600945903,-0.113082966063181,-0.110938721757569,-0.00215796288303844,1,0.501441559112256
1956-10-19,714707,46.24,46.24,-0.00215796288303844,0.00172935581495904,-0.000432338953739646,-0.199133764866752,0.0214291393915408,0.12020603814578,-0.155758214586145,-0.150619079649007,-0.000216262975778657,1,0.476046497082456
1956-10-22,714710,46.23,46.23,-0.000216262975778657,-0.00215796288303844,-0.00237375917134239,-0.185423138308048,-0.102285045230746,0.0141113691049162,0.116927337030556,-0.169130669689333,-0.00237940731126973,1,0.463650848007563
1956-10-23,714711,46.12,46.12,-0.00237940731126973,-0.000216262975778657,-0.00259515570934266,-0.0973251687860511,-0.106226973876961,-0.100382468339935,0.00777345105345662,0.0932767540048459,-0.00411968777103204,1,0.456844418188318
1956-10-24,714712,45.93,45.93,-0.00411968777103204,-0.00237940731126973,-0.00648929266709923,-0.955146577640216,-0.103843945812402,-0.0847209441762833,-0.0911864645983341,-0.00112418857910892,-0.00174178097104285,1,0.442809422636947
1956-10-25,714713,45.85,45.85,-0.00174178097104285,-0.00411968777103204,-0.00585429314830867,0.0372609117778502,-0.683548386526207,-0.110034803196587,-0.0912194243836303,-0.0796579159032298,0.00916030534351149,2,0.423116576128801
1956-10-26,714714,46.27,46.27,0.00916030534351149,-0.00174178097104285,0.00740256912693236,-0.103512450745794,-0.074820165003699,-0.645378279447733,-0.124345372527596,-0.112330939692731,0.00280959585044295,2,0.490949653351001
1956-10-29,714717,46.4,46.4,0.00280959585044295,0.00916030534351149,0.0119956379498364,0.118939544035131,0.119373635976652,-0.0809243847294676,-0.182041064525632,0.0419041185915071,-0.000646551724137956,1,0.481483312420352
1956-10-30,714718,46.37,46.37,-0.000646551724137956,0.00280959585044295,0.00216122757726376,0.239498829808316,0.238668124613088,0.249295460440278,0.20035743618314,0.093177505726163,-0.0170368772913521,1,0.472469010883704
1956-10-31,714719,45.58,45.58,-0.0170368772913521,-0.000646551724137956,-0.0176724137931035,0.00590677898785662,0.18904147157999,0.204108675704688,0.212633865318343,0.177841126083108,0.0206230802983766,2,0.390275143214999
1956-11-01,714720,46.52,46.52,0.0206230802983766,-0.0170368772913521,0.00323485011861129,0.198561714800454,0.171963540653229,0.199288297279634,0.200189549683084,0.176287214238949,0.0098882201203782,2,0.530856125652062
1956-11-02,714721,46.98,46.98,0.0098882201203782,0.0206230802983766,0.0307152259763054,-0.595498366254966,-0.580147296596118,-0.549871391086512,-0.533738213486768,-0.53814596069231,0.0131971051511282,2,0.516496258194665
1956-11-05,714724,47.6,47.6,0.0131971051511282,0.0098882201203782,0.0232158211521926,-0.210693953497558,-0.20718246022633,-0.230769638876299,-0.183266120066292,-0.149024404474891,-0.0102941176470589,1,0.526524013842362
1956-11-07,714726,47.11,47.11,-0.0102941176470589,0.0131971051511282,0.00276713495104305,-0.115625044785496,-0.109810886445121,-0.12193045211058,-0.144336671330928,-0.0851531901204104,-0.00806622797707499,1,0.436199577024869
1956-11-08,714727,46.73,46.73,-0.00806622797707499,-0.0102941176470589,-0.0182773109243698,-0.576572132481404,-0.24111877310757,-0.230735248040229,-0.227844309811592,-0.259211635891795,-0.00834581639203924,1,0.416566328317564
1956-11-09,714728,46.34,46.34,-0.00834581639203924,-0.00806622797707499,-0.0163447251114412,0.505725637605072,-0.174190089410661,-0.0732822143445084,-0.0734655507608404,-0.0634086213926145,0.00323694432455759,2,0.417837290876937
1956-11-12,714731,46.49,46.49,0.00323694432455759,-0.00834581639203924,-0.00513588701048566,0.40051856550683,0.597940734376467,-0.0257182510231753,0.00725394797982295,0.00643604278587399,-0.00473220047322002,1,0.478863616236967
1956-11-13,714732,46.27,46.27,-0.00473220047322002,0.00323694432455759,-0.00151057401812689,-0.448388145221446,0.243464710587492,0.473453210577544,-0.0280691150523598,-0.0147263943906308,-0.00561919170088621,1,0.45303047550143
1956-11-14,714733,46.01,46.01,-0.00561919170088621,-0.00473220047322002,-0.0103248010324802,0.0296560909088296,-0.398685136661231,0.219562881367048,0.462859413868826,-0.0472416909259934,-0.00630297761356225,1,0.431104374631683
1956-11-15,714734,45.72,45.72,-0.00630297761356225,-0.00561919170088621,-0.0118867516749515,-0.218752126283124,0.0190399805994656,-0.39598718041953,0.239789976531174,0.486550780417127,0.000437445319335151,2,0.427881713984476
1956-11-16,714735,45.74,45.74,0.000437445319335151,-0.00630297761356225,-0.00586828950228203,-0.485248021322023,-0.184186034141262,0.0185393524168539,-0.383253027276026,0.261813422473175,-0.00983821600349809,1,0.453369464118305
1956-11-19,714738,45.29,45.29,-0.00983821600349809,0.000437445319335151,-0.00940507436570428,-0.256432516549918,-0.529366655969418,-0.230946073298754,-0.0104157581074379,-0.40546220186872,-0.00883197173769041,1,0.411904983693186
1956-11-20,714739,44.89,44.89,-0.00883197173769041,-0.00983821600349809,-0.0185832968954963,-0.80348719466099,-0.449653259979621,-0.646161161259137,-0.411978111706868,-0.217003605140134,-0.00490086879037645,1,0.401943238775977
1956-11-21,714740,44.67,44.67,-0.00490086879037645,-0.00883197173769041,-0.0136895561934201,-0.262504271211307,-0.257243035145204,-0.0709433417290757,-0.308854056771798,-0.200522174042465,0.0105216028654578,2,0.41941624804766
1956-11-23,714742,45.14,45.14,0.0105216028654578,-0.00490086879037645,0.00556916907997327,-0.290301011070366,-0.292639778430737,-0.284946319424944,-0.106085629529806,-0.280570872086922,-0.00598139122729294,1,0.50236354000019
1956-11-26,714745,44.87,44.87,-0.00598139122729294,0.0105216028654578,0.00447727781508833,-0.00882021166995714,-0.0200352896736141,-0.0257419387476293,-0.0420660395986273,-0.0770298373508019,0.000891464229997752,2,0.444679222377329
1956-11-27,714746,44.91,44.91,0.000891464229997752,-0.00598139122729294,-0.00509525919361994,-0.0580973763292301,-0.133025714685764,-0.17311005969,-0.146110718540584,-0.137455348206949,-0.0106880427521709,1,0.447959073010272
1956-11-28,714747,44.43,44.43,-0.0106880427521709,0.000891464229997752,-0.00980610652997544,-0.381762895691064,-0.0838318706649605,-0.173272922788054,-0.199531308057888,-0.172136669812761,-0.00112536574386669,1,0.406836566349647
1956-11-29,714748,44.38,44.38,-0.00112536574386669,-0.0106880427521709,-0.0118013805388554,-0.616218528619424,-0.4121249204787,-0.190368504744173,-0.23801634223342,-0.272044155687094,0.0157728706624605,2,0.422986567260795
1956-11-30,714749,45.08,45.08,0.0157728706624605,-0.00112536574386669,0.0146297546702678,-0.613995894744108,-0.501690542021584,-0.38662868837726,-0.216130366905212,-0.275701157305542,0.0199645075421473,2,0.529723808582064
1956-12-03,714752,45.98,45.98,0.0199645075421473,0.0157728706624605,0.0360522757999097,-0.000489358597435147,-0.266010518115083,-0.323247227956698,-0.195090176525119,-0.0457894492029834,-0.00304480208786415,1,0.590108028525248
1956-12-04,714753,45.84,45.84,-0.00304480208786415,0.0199645075421473,0.0168589174800356,0.573586502971335,0.592104975990747,0.332900995524752,0.248627814745128,0.326134714327439,0.0119982547993019,2,0.48284054410268
1956-12-05,714754,46.39,46.39,0.0119982547993019,-0.00304480208786415,0.00891692040017407,0.118377128348674,0.204172960405803,0.230468611633696,0.133813012293344,0.0456244835384841,0.00905367536106923,2,0.50902682138924
1956-12-06,714755,46.81,46.81,0.00905367536106923,0.0119982547993019,0.0211605584642234,-0.435590366645501,0.0556575767527834,0.116190511768171,0.158256464937504,0.0505331850898434,0.00491348002563548,2,0.531609958700988
1956-12-07,714756,47.04,47.04,0.00491348002563548,0.00905367536106923,0.0140116404397499,-0.341655256680266,-0.445445353320528,0.0576707510478389,0.144816440436764,0.193265664526536,-0.00510204081632657,1,0.509277573018635
1956-12-10,714759,46.8,46.8,-0.00510204081632657,0.00491348002563548,-0.00021362956633209,-0.864987758085579,-0.303564862740553,-0.430423773635626,0.0356778547468599,0.137987037977623,-0.00683760683760684,1,0.438679938567751
1956-12-11,714760,46.48,46.48,-0.00683760683760684,-0.00510204081632657,-0.011904761904762,-0.191609488438278,-0.481300746419281,-0.0616235905681733,-0.235417776641106,0.0494943133067352,-0.00753012048192759,1,0.413797228617867
1956-12-12,714761,46.13,46.13,-0.00753012048192759,-0.00683760683760684,-0.0143162393162392,0.88325647556383,0.304677850660483,-0.00948654626174237,0.25792899601923,0.0875874130701175,0.00802081075222193,2,0.408772455639954
1956-12-13,714762,46.5,46.5,0.00802081075222193,-0.00753012048192759,0.000430292598967365,0.845773306066935,0.901026979220075,0.48688873714099,0.21239595529779,0.414251909599533,0.000860215053763423,2,0.510856334585359
1956-12-14,714763,46.54,46.54,0.000860215053763423,0.00802081075222193,0.0088879254281378,-0.320104118718709,0.174229910241859,0.453421206341496,0.275669265183824,0.0412701591403406,0,1,0.482679296605724
1956-12-17,714766,46.54,46.54,0,0.000860215053763423,0.000860215053763423,0.106637375552879,-0.031778284815918,0.216523829890725,0.437548389227219,0.240369647188101,0,1,0.465934103603116
1956-12-18,714767,46.54,46.54,0,0,0,-0.00112365701814622,0.127090716133786,-0.0114027967328466,0.217487069283947,0.438174001757837,-0.00236355822948,1,0.468237901291041
1956-12-19,714768,46.43,46.43,-0.00236355822948,0,-0.00236355822948,-0.761638564440585,-0.00375641348165809,0.13676655093178,-0.00397879518679349,0.215770706534056,-0.00775360758130518,1,0.449936210343905
1956-12-20,714769,46.07,46.07,-0.00775360758130518,-0.00236355822948,-0.0100988397077782,0.633307316178567,-0.636066980443042,-0.0203592778778475,0.122239999901545,-0.007044179365447,0.00651182982418053,2,0.398525792911064
1956-12-21,714770,46.37,46.37,0.00651182982418053,-0.00775360758130518,-0.00129226793021758,0.955340667287921,0.67358725118737,-0.274594155962075,0.0379649143909065,0.135739205090484,0.000431313349148224,2,0.504974715903703
1956-12-26,714775,46.39,46.39,0.000431313349148224,0.00651182982418053,0.00694595181245931,-0.636519506559939,-0.538480732631499,-0.217965883195209,-0.457453661899318,-0.178447237827608,-0.000862254796292286,1,0.469644472972574
1956-12-27,714776,46.35,46.35,-0.000862254796292286,0.000431313349148224,-0.00043131334914807,-0.305899189657544,-0.298828794553203,-0.287644315659467,-0.153023934428723,-0.412400374464238,0.0045307443365696,2,0.452432329723804
1956-12-28,714777,46.56,46.56,0.0045307443365696,-0.000862254796292286,0.00366458288424233,-0.297876794334831,-0.304533502109308,-0.299265106660231,-0.288977496939351,-0.15170188022664,0.00236254295532645,2,0.478340106547046
1956-12-31,714780,46.67,46.67,0.00236254295532645,0.0045307443365696,0.00690399137001079,-0.784534902351308,-0.2753722215444,-0.283773049308461,-0.283654640414817,-0.282028138697677,-0.0100707092350546,1,0.480979109213701
1957-01-02,714782,46.2,46.2,-0.0100707092350546,0.00236254295532645,-0.00773195876288659,-0.324896744136476,-0.73567258250325,-0.183573870772048,-0.175589607004741,-0.175299829764933,0.00865800865800863,2,0.38982861377924
1957-01-03,714783,46.6,46.6,0.00865800865800863,-0.0100707092350546,-0.00149989286479538,-0.238765279247885,-0.0774228622581382,-0.464266724396758,-0.256210061874514,-0.251311471734709,0.00128755364806857,2,0.504485114826067
1957-01-04,714784,46.66,46.66,0.00128755364806857,0.00865800865800863,0.00995670995670982,-0.633964763433818,-0.639689706725418,-0.56715633591142,-0.634890350886722,-0.49328304529295,-0.00514359194170585,1,0.478027323141864
1957-01-07,714787,46.42,46.42,-0.00514359194170585,0.00128755364806857,-0.003862660944206,-0.488938626303271,-0.504102079637339,-0.494075701154922,-0.475414023284538,-0.560457130592292,-0.00366221456268853,1,0.429871113579491
1957-01-08,714788,46.25,46.25,-0.00366221456268853,-0.00514359194170585,-0.00878696956708094,-0.54535007316152,-0.455521495687786,-0.473057673009364,-0.469119285427009,-0.432770584374519,-0.00194594594594602,1,0.434002544562463
1957-01-09,714789,46.16,46.16,-0.00194594594594602,-0.00366221456268853,-0.0056010340370531,-0.411447127853303,-0.45242974693221,-0.336766278610528,-0.339718512042982,-0.340131343431031,0.00238301559792042,2,0.447228311824554
1957-01-10,714790,46.27,46.27,0.00238301559792042,-0.00194594594594602,0.0004324324324325,0.643135332529267,-0.373273165377513,-0.442093871659982,-0.314509710948313,-0.307005320458304,-0.00194510481953757,1,0.470170927337241
1957-01-11,714791,46.18,46.18,-0.00194510481953757,0.00238301559792042,0.0004332755632583,-0.188733660519881,0.352221594483209,-0.367273295339341,-0.439947366487159,-0.327105022903077,-0.00692940666955393,1,0.471586236890944
1957-01-14,714794,45.86,45.86,-0.00692940666955393,-0.00194510481953757,-0.00886103306678201,0.232951652691489,-0.125665680501147,0.328002588551716,-0.395846114681576,-0.438763149475173,-0.0148277365896206,1,0.420302591361366
1957-01-15,714795,45.18,45.18,-0.0148277365896206,-0.00692940666955393,-0.021654395842356,0.0144743674819744,0.137048135237493,-0.0519279106876509,0.364725595849758,-0.321478440757774,0.00110668437361658,2,0.377760925094318
1957-01-16,714796,45.23,45.23,0.00110668437361658,-0.0148277365896206,-0.0137374618403838,0.734766300082367,0.652224879495627,0.586689550260629,0.494696744227043,0.585077172152729,-0.000221092195445457,1,0.46493572420281
1957-01-17,714797,45.22,45.22,-0.000221092195445457,0.00110668437361658,0.000885347498893297,-0.163737971941115,-0.0190048410405481,-0.00951018428813926,-0.00959295274264665,-0.0455710655709955,-0.0128261831048208,1,0.466872535696926
1957-01-18,714798,44.64,44.64,-0.0128261831048208,-0.000221092195445457,-0.0130444395312845,-0.120144746432365,0.0148096954339024,0.0724668178303734,0.0723399827562714,0.074841133443285,-0.00537634408602155,1,0.395560487729985
1957-01-21,714801,44.4,44.4,-0.00537634408602155,-0.0128261831048208,-0.0181335692171606,-0.278952174863754,-0.275078245359084,-0.10871327857803,-0.053836528294413,-0.0577736360031294,0.00292792792792799,2,0.399966780696901
1957-01-22,714802,44.53,44.53,0.00292792792792799,-0.00537634408602155,-0.00246415770609318,-0.386339032031911,-0.28352669687981,-0.280318961714851,-0.110976862545132,-0.0274832987668996,0.00763530204356605,2,0.455844114374729
1957-01-23,714803,44.87,44.87,0.00763530204356605,0.00292792792792799,0.0105855855855856,-0.086486849984551,-0.289518823930914,-0.199059454916576,-0.221602052431574,-0.113912502570912,0.00356585691999117,2,0.492469684219479
1957-01-24,714804,45.03,45.03,0.00356585691999117,0.00763530204356605,0.0112283853581855,0.261327496916741,0.277240748283163,0.108087185918197,0.154443272875799,0.119155719193035,-0.00466355762824785,1,0.482729763208488
1957-01-25,714805,44.82,44.82,-0.00466355762824785,0.00356585691999117,-0.00111433028749715,0.806681649258588,0.383716864013523,0.38402668989327,0.235263420685486,0.289487506656983,-0.00736278447121817,1,0.435290212215818
1957-01-28,714808,44.49,44.49,-0.00736278447121817,-0.00466355762824785,-0.0119920053297801,-0.0416958508722,0.483809193621563,0.299891337472176,0.30457265535556,0.151177334501541,0.00494493144526857,2,0.413706807866135
1957-01-29,714809,44.71,44.71,0.00494493144526857,-0.00736278447121817,-0.00245426149040606,0.643229490902893,0.355680054696635,0.509924106871657,0.345581516529561,0.354912212252941,0.00447327219861319,2,0.473857382026217
1957-01-30,714810,44.91,44.91,0.00447327219861319,0.00494493144526857,0.00944032366823993,0.0613693324564553,0.180811926354029,0.107191504348022,0.344830116360209,0.190927316045439,-0.00423068358940097,1,0.484664219123157
1957-01-31,714811,44.72,44.72,-0.00423068358940097,0.00447327219861319,0.00022366360993062,0.00985580815861512,0.199750477303741,0.244646629745715,0.177612714443329,0.405244462315019,-0.00223613595706622,1,0.4549259794035
1957-02-01,714812,44.62,44.62,-0.00223613595706622,-0.00423068358940097,-0.00645735916276997,-0.00252058538693835,-0.108414306410852,0.100347056442509,0.139063193607299,0.058514958690289,-0.00201703272075294,1,0.455692184103434
1957-02-04,714815,44.53,44.53,-0.00201703272075294,-0.00223613595706622,-0.00424865831842571,-0.255378039178706,0.0369332292102971,-0.0790661488068216,0.139028319041954,0.195746677528328,-0.0143723332584774,1,0.456814713663433
1957-02-05,714816,43.89,43.89,-0.0143723332584774,-0.00201703272075294,-0.0163603765127745,0.380321776991544,-0.20113628869185,0.0432959931841529,-0.0731490439416979,0.153104682726711,-0.00159489633173844,1,0.386181195826213
1957-02-06,714817,43.82,43.82,-0.00159489633173844,-0.0143723332584774,-0.0159443072086234,0.0168220172625572,0.4308094745273,-0.0271059979327874,0.059370974151215,0.0171172877642757,-0.00456412596987683,1,0.466311316801843
1957-02-07,714818,43.62,43.62,-0.00456412596987683,-0.00159489633173844,-0.00615174299384833,-0.454528279863845,-0.291726330255683,0.112252917255422,-0.0463226366940735,-0.0157092262056191,-0.0068775790921595,1,0.429633128722995
1957-02-08,714819,43.32,43.32,-0.0068775790921595,-0.00456412596987683,-0.0114103149246919,-0.451623530884694,-0.41296693623947,-0.285019492295569,0.108653651568424,-0.0568005969510523,-0.0173130193905817,1,0.413111997301994
