cpdate,datestr2,cp,timegap,timegap1,cpma,nlag4,nlag3,nlag2,nlag1,pct1hg,yval,upprob1,corrp,upprob2
734985.5,2012-04-26 12:00,140.16,29.9999995529652,0,1.01363958517147,0.00527968036529687,0.00363869863013692,0.00156963470319634,0,-0.00713470319634054,1,0.534009756811186,0,0.523
734985.520833333,2012-04-26 12:30,140.25,29.9999995529652,0,1.01416798092713,0.00427807486631012,0.00221033868092693,0.000641711229946548,0.000641711229946548,-0.0213903743315516,1,0.534037695641904,0,0.521
734985.541666667,2012-04-26 13:00,140.15,30.0000008940697,0,1.01334521052491,0.00149839457723873,-7.13521227255862e-05,-7.13521227255862e-05,-0.00071352122725647,-0.071352122725647,1,0.534928160777421,0,0.52
734986.291666667,2012-04-27 07:00,140.22,1080,1,1.01374945596458,0.00042789901583228,0.00042789901583228,-0.00021394950791614,0.000499215518470925,0.0142633005277494,2,0.537368238270087,0,0.529
734986.3125,2012-04-27 07:30,140.05,29.9999995529652,0,1.0124464769682,-0.000785433773652161,-0.0014280614066404,-0.000714030703320202,-0.00121385219564432,0.164227061763649,2,0.535033494887078,0,0.52
734986.333333333,2012-04-27 08:00,140.24,29.9999995529652,0,1.01373647622483,-7.13063320022169e-05,0.00064175698802056,0.000142612664004637,0.00135482030804334,0.064175698802056,2,0.536019952073446,0.198498751533288,0.521
734986.354166667,2012-04-27 08:30,140.28,30.0000008940697,0,1.0139427976668,0.000926717992586224,0.000427715996578288,0.0016395779868833,0.000285143997718791,0.0784145993726727,2,0.539687254791085,0.268197949701215,0.522
734986.375,2012-04-27 09:00,140.33,29.9999995529652,0,1.01421916038005,0.00078386660015687,0.00199529680039907,0.000641345400128293,0.000356303000071342,0.0427563600085326,2,0.535133416419841,0.116810290875985,0.523
734986.395833333,2012-04-27 09:30,140.39,29.9999995529652,0,1.01457214381934,0.0024218249163044,0.00106845216895774,0.000783531590569024,0.000427380867582975,0.0997222024360815,2,0.536415017573307,-0.282439997704757,0.52
734986.416666667,2012-04-27 10:00,140.39,30.0000008940697,0,1.01448636524255,0.00106845216895774,0.000783531590569024,0.000427380867582975,0,0.185198375952717,2,0.535964768107083,-0.223673576917903,0.52
734986.4375,2012-04-27 10:30,140.53,29.9999995529652,0,1.01541071640178,0.00177897957731445,0.00142318366185148,0.000996228563296199,0.000996228563296199,0,1,0.537216516799996,-0.119597559600655,0.521
734986.458333333,2012-04-27 11:00,140.65,29.9999995529652,0,1.0161632450178,0.00227515108425164,0.00184856025595463,0.00184856025595463,0.000853181656594416,-0.0710984713828612,1,0.539023591080896,-0.438353428191608,0.52
734986.479166667,2012-04-27 11:30,140.53,30.0000008940697,0,1.01517378882391,0.000996228563296199,0.000996228563296199,0,-0.00085391019711097,0,1,0.534406649431133,-0.423435339511258,0.521
734986.5,2012-04-27 12:00,140.55,29.9999995529652,0,1.01518406215194,0.00113838491640004,0.000142298114550055,-0.000711490572749871,0.000142298114550055,-0.0853788687299926,1,0.533967621722537,-0.0288794079589103,0.52
734986.520833333,2012-04-27 12:30,140.53,29.9999995529652,0,1.01492377780153,0,-0.00085391019711097,0,-0.000142318366185229,-0.569273464740633,1,0.537268393185586,-0.248423135308149,0.519
734986.541666667,2012-04-27 13:00,140.43,30.0000008940697,0,1.01406681012695,-0.00156661681976785,-0.000712098554439894,-0.000854518265327954,-0.000712098554439894,-0.398775190486365,1,0.534672318980084,-0.0536802537401003,0.521
734989.291666667,2012-04-30 07:00,139.73,3960,1,1.00894133005805,-0.00572532741716175,-0.00586846060259087,-0.00572532741716175,-0.00500966149001658,-0.00715665927144558,1,0.528257137827611,-0.404658885612373,0.525
