ydatestr,iprob_1d,iprob_2d,iprob_1w,final_prob_1d,final_prob_2d,final_prob_1w,n1dg,n2dg,n1wg
2014-03-18,0.503526476347996,0.515381316752207,0.497712937264363,0.524757362374506,0.52177912280251,0.509236084524944,-0.00613165976765924,-9.11496562537445e-05,-0.00354119375083462
2014-03-19,0.538436747107336,0.521719396897549,0.50816280581136,0.550740544293229,0.523664180571451,0.508630886654535,0.0060405101114055,0.00310783346972089,-0.0044121519585978
2014-03-20,0.510829915846276,0.504475804330404,0.490287336131406,0.513588814468218,0.499036623090932,0.463818576578265,-0.00293267664168461,-0.00779734457987972,-0.0122702335991795
2014-03-21,0.514998255281455,0.504930780050373,0.486432048420427,0.512386283303137,0.495569727750886,0.451669181342438,-0.0048646679381951,-0.000460757179301231,-0.00476823178964066
2014-03-24,0.533108014417942,0.52331822449023,0.509276003237618,0.539104236490974,0.506499494709081,0.473606410973997,0.00440391075889387,-0.00259644301089845,0.00802179343612707
2014-03-25,0.507238303464826,0.519320822961423,0.515319242326004,0.520291350427722,0.507672015632771,0.489431611707774,-0.00700035376979232,-0.00890042718171959,0.0106666952541247
2014-03-26,0.526888748184856,0.523000907704048,0.513155100760664,0.535643907521088,0.512843295812933,0.489899297859711,-0.00190007341192727,0.00274017233721819,0.0206956859696853
2014-03-27,0.523170761464194,0.529641092711677,0.534691898217469,0.542231525132591,0.516771950366219,0.520320954093097,0.00464024574914546,0.0125643637065318,0.021486825595985
2014-03-28,0.498692993592898,0.519503417659946,0.524803762384158,0.521085426586719,0.512363243538268,0.519685304994722,0.00792411795738635,0.01496343773905,0.00402127453408126
2014-03-31,0.496567063873363,0.514188059489426,0.498439260048132,0.513012009523238,0.502983194611635,0.484944560428305,0.00703931978166362,0.00989264406355939,-0.0145806851319739
2014-04-01,0.503935598863614,0.525974625683841,0.495431176302435,0.526638902470379,0.501454320685978,0.474177059357819,0.00285332428189577,0.00172687655858935,-0.0177988035130892
2014-04-02,0.506602676240777,0.51632831186218,0.490438429255954,0.521007865106632,0.490336959211162,0.459445143580542,-0.00112644772330642,-0.0136637074214169,-0.00990004759638269
2014-04-03,0.514707062944889,0.51568900930377,0.489397875577721,0.517515043599697,0.488504893601731,0.449772809261747,-0.0125372596981104,-0.0232874111653318,-0.0294847969842808
2014-04-04,0.53638179275905,0.523834036211874,0.515325812631128,0.535093183426171,0.506342381292738,0.49016179233769,-0.0107501514672214,-0.00699955527418489,-0.026486657480336
2014-04-07,0.535887006114812,0.529261388067376,0.542718406071299,0.539704667015696,0.521393750283007,0.53477177112939,0.0037505961930365,0.0146687585723536,-0.00782096865108619
2014-04-08,0.504974213445881,0.526052399282464,0.537527040521361,0.517878728609297,0.529828369300826,0.551404207860027,0.0109181623793171,-0.00996658160897473,-0.00484891682325753
2014-04-09,0.486968397861794,0.522053309522556,0.526342460124716,0.519237020448185,0.531291089046113,0.557600495229309,-0.0208847439882918,-0.030371509432244,-0.00527192898118777
2014-04-10,0.560447597786689,0.543031689510278,0.549662286067545,0.57825624885669,0.554404597835715,0.589312680526607,-0.00948676544395219,-0.00126950368671398,0.0173314858053113
2014-04-11,0.552457132608338,0.532920124410465,0.548636044838702,0.552148833518942,0.539498343226488,0.555308837854033,0.00821726175723821,0.0149745721619668,0.0309524202920102
2014-04-14,0.494835724035111,0.514890580444125,0.513088705779326,0.497876766353845,0.525975769178287,0.520068283718258,0.00675731040472854,0.0172457584616797,0.0267342579795806
2014-04-15,0.50841673616193,0.527328720276179,0.49998055677991,0.527203486667634,0.538715707760723,0.53162418568838,0.0104884480569512,0.0118523455820678,0.0175856493288045
2014-04-16,0.515094383620584,0.531503661996941,0.500165340441963,0.539013814205755,0.540294375969224,0.537153951102081,0.00136389752511664,0.00513900008028203,0.00875257073204781
2014-04-17,0.52148891998625,0.516862880243736,0.476678987330197,0.528046645980165,0.51502516341642,0.480019772113948,0.0037751025551654,0.00786722335286177,-0.000777542429685936
2014-04-21,0.509228907338251,0.501102349539584,0.472572257678785,0.506806793391275,0.494176950909913,0.457781494070627,0.00409212079769637,0.00187882506201503,-0.00131417978620541
2014-04-22,0.495252648895282,0.494897848925732,0.484917981121209,0.495866253332581,0.493831857166708,0.479160832667892,-0.00221329573568134,-0.000496319533398184,-0.000649091537868121
2014-04-23,0.512177358844522,0.504991065959246,0.49660278778731,0.514122355273984,0.502577753430042,0.493550720961284,0.00171697620228315,-0.00637943550637368,0.00456438394147348
2014-04-24,0.512483675192192,0.507735143651356,0.501244601416701,0.511506744138112,0.507600673012048,0.496620090416833,-0.00809641170865683,-0.00486039153048791,0.00269880390288573
2014-04-25,0.517635100627471,0.508787430765431,0.526148472921639,0.521495805216036,0.514960969623025,0.537115931942916,0.00323602017816892,0.00799682962275891,0.00952023183428143
2014-04-28,0.497151724346963,0.505899370870575,0.536004070235548,0.511880747404687,0.51628720787199,0.560645077950907,0.00476080944458999,0.00775282895127951,0.00814686829675357
2014-04-29,0.489070478034177,0.510715328641974,0.527488415819064,0.510824377171134,0.519305233018696,0.557495436140649,0.00299201950668952,0.00284870360127802,-0.00564863469145459
2014-04-30,0.503041237971758,0.513083528060825,0.51871301331287,0.525554924624701,0.523252914212655,0.55375811256037,-0.000143315905411493,-0.00149174026623709,-0.00304678998911861
