ydatestr,ydate,cp,cpma,n1dg1,n1dg2,n1dg3,n1wlagd,n2wlagd,n1mlagd,n2mlagd,n1dg,n2dg,n1wg,yvalue1d,yvalue2d,yvalue1w,yr,upprob,upprob1d,corrp1d,upprob2d,corrp2d,upprob1w,corrp1w,nxt_prob1d,nxt_prob2d,nxt_prob1w
2000-02-04,730520,1424.37,1.03423848775523,-0.000421061496031591,0.0112481548768026,-0.000113533151680349,0.0472076814492411,-0.0563356829660875,0.0149061241939505,-0.000306293985240949,-9.12684204243854e-05,0.0121808238028041,-0.0261519127754727,1,2,1,2000,0.42499213628489,0.509380554435232,0.111204234783236,0.495335207673893,0.237694415256311,0.452044181546987,0.0688675832312881,0.42499213628489,0.386636325995641,0.336702388787653
2000-02-07,730523,1424.24,1.0333467341044,-9.12684204243854e-05,-0.000421061496031591,0.0112481548768026,0.0213559370652439,-0.00504448709624477,-0.0119530756796881,0.0236913309329528,0.012273212379936,-0.00879767454923326,-0.0240830197157782,2,1,1,2000,0.448503389594564,0.49040641224919,0.111159740972962,0.47458445974785,0.238673605948849,0.499146814176792,0.0905311221535988,0.448503389594564,0.440495132851308,0.407821448382878
2000-02-08,730524,1441.72,1.04509473753495,0.012273212379936,-9.12684204243854e-05,-0.000421061496031591,0.023018846503179,-0.000531903576519649,-0.0108946212952798,0.0286230452210241,-0.0208154149210665,-0.0172641012124408,-0.0275157450822629,1,1,1,2000,0.436232524168705,0.519744994221671,0.104486800640505,0.505196959216488,0.237134188437483,0.520023186725574,0.114849786467747,0.436232524168705,0.443253329872548,0.414258258631922
2000-02-09,730525,1411.71,1.02277503991598,-0.0208154149210665,0.012273212379936,-9.12684204243854e-05,0.00183802656977415,0.003582391442144,-0.0186644978311644,0.0164921354983677,0.0036268072054458,-0.0174185916370927,-0.0170289932068201,2,1,1,2000,0.521373661929739,0.456253125186824,0.0939849019351664,0.446940809897986,0.253011941792118,0.490722924144143,0.144553950390549,0.521373661929739,0.447817982626576,0.493786300360595
2000-02-10,730526,1416.83,1.02588019062084,0.0036268072054458,-0.0208154149210665,0.012273212379936,-0.00571240096282736,0.0188837089577852,-0.0107662768371444,0.0207245023767611,-0.0209693470635151,-0.0189789883048777,-0.0201647339483212,1,1,1,2000,0.462674959542512,0.508774844570072,0.0855512047416989,0.513794581333911,0.267188327419415,0.547485960746472,0.150412274387927,0.462674959542512,0.49733699403907,0.471394154463871
2000-02-11,730527,1387.12,1.0037900469982,-0.0209693470635151,0.0036268072054458,-0.0208154149210665,-0.0261519127754727,0.0472076814492411,-0.0431543513051157,0.0257194002816045,0.00203298921506442,0.0107633081492589,-0.0295792721610243,2,2,1,2000,0.583490563155647,0.468946938526194,0.0833306132612526,0.476504446934794,0.250876424288344,0.557755027140733,0.130051604979432,0.583490563155647,0.510264975756056,0.630598741580964
2000-02-14,730530,1389.94,1.00525292640674,0.00203298921506442,-0.0209693470635151,0.0036268072054458,-0.0240830197157782,0.0213559370652439,-0.0513326280585606,0.032683009346058,0.00871260629955243,-0.00163316402146854,-0.0271738348417917,2,1,1,2000,0.500467735501166,0.51745273232597,0.107429296351253,0.522160224080574,0.269495338074688,0.570627785711876,0.121671857458926,0.500467735501166,0.517748015841887,0.52363413245591
2000-02-15,730531,1402.05,1.01312001438261,0.00871260629955243,0.00203298921506442,-0.0209693470635151,-0.0275157450822629,0.023018846503179,-0.0364844619761673,0.0240037156147303,-0.0102564102564102,-0.00983559787454082,-0.0294996612103705,1,1,1,2000,0.510257856667505,0.53394267158557,0.108030898883613,0.543178252821023,0.268263328570057,0.571942438420435,0.0928870621573111,0.510257856667505,0.486605233566632,0.534622938610149
2000-02-16,730532,1387.67,1.00193040212956,-0.0102564102564102,0.00871260629955243,0.00203298921506442,-0.0170289932068201,0.00183802656977415,-0.0468644824507178,0.0266626236698659,0.000425173131940532,-0.0299638963154065,-0.0246744543010946,2,1,1,2000,0.516312337772023,0.48129425632679,0.0961654505339189,0.47294126609502,0.25886576911723,0.515777189306852,0.0642864549922138,0.516312337772023,0.458368519548631,0.484843426726209
2000-02-17,730533,1388.26,1.00159742184584,0.000425173131940532,-0.0102564102564102,0.00871260629955243,-0.0201647339483212,-0.00571240096282736,-0.0396452610388981,0.00846919626350772,-0.0303761543226774,-0.0259965712474608,-0.0395459063864118,1,1,1,2000,0.477674576453727,0.512746668186013,0.098274248162685,0.517584877008739,0.282275091772553,0.53909970439025,0.0542757859259903,0.477674576453727,0.474692378536884,0.45261689974844
2000-02-18,730534,1346.09,0.970725286669328,-0.0303761543226774,0.000425173131940532,-0.0102564102564102,-0.0295792721610243,-0.0261519127754727,-0.0660972969972803,0.00364173159811423,0.00451678565326253,0.0108462287068473,0.00145606905927541,2,2,1,2000,0.577677912834159,0.481253780846751,0.0874723862551402,0.49028804372863,0.27196805460317,0.513022679970785,0.0356785039009921,0.577677912834159,0.47859491609622,0.545499628397792
2000-02-22,730538,1352.17,0.974520923187713,0.00451678565326253,-0.0303761543226774,0.000425173131940532,-0.0271738348417917,-0.0240830197157782,-0.0352186538996667,-0.0389552504902834,0.00630098286458062,0.000931835494057693,0.0105386157066049,2,2,2,2000,0.481517239415856,0.553318259772288,0.0936173660434889,0.588277671897859,0.271038074506956,0.571780824834441,0.032739384559116,0.481517239415856,0.517021718614282,0.488205372440367
2000-02-23,730539,1360.69,0.980110532098693,0.00630098286458062,0.00451678565326253,-0.0303761543226774,-0.0294996612103705,-0.0275157450822629,-0.0349921632873059,-0.0323038912909203,-0.00533552829814285,-0.0200853978496205,0.0135960431839728,1,1,2,2000,0.517429963513994,0.559922722970963,0.10121249909487,0.589047005796856,0.255166938407312,0.558349221356358,0.033018561499627,0.517429963513994,0.476726922767349,0.518583368639266
2000-02-24,730540,1353.43,0.974385475455591,-0.00533552829814285,0.00630098286458062,0.00451678565326253,-0.0246744543010946,-0.0170289932068201,-0.036080308242349,-0.036750682600881,-0.014828990047509,-0.00397508552344791,0.0209320023939176,1,1,2,2000,0.509775469064897,0.498465995864075,0.0877814786765277,0.513737651050609,0.21694367399287,0.525950607260769,0.0492241604185207,0.509775469064897,0.478995781235963,0.496115002319148
2000-02-25,730541,1333.36,0.959737605308701,-0.014828990047509,-0.00533552829814285,0.00630098286458062,-0.0395459063864118,-0.0201647339483212,-0.0466193799336461,-0.0443469585776175,0.011017279654407,0.0247945041099179,0.0568563628727427,2,2,2,2000,0.543578587883028,0.495259564096986,0.0924871125574033,0.521410282469654,0.212042458973192,0.535767281757328,0.0541261739651146,0.543578587883028,0.514265735401004,0.544876152125121
2000-02-28,730544,1348.05,0.96998525072685,0.011017279654407,-0.014828990047509,-0.00533552829814285,0.00145606905927541,-0.0295792721610243,-0.00890336431008126,-0.0712271333656544,0.0136270909832722,0.0231000333815512,0.0320685434516524,2,2,2,2000,0.457414046945971,0.551277967139417,0.101562449662637,0.586482013967964,0.226114106884523,0.554158989656601,0.0738251355118489,0.457414046945971,0.49242218232369,0.471585190711377
2000-02-29,730545,1366.42,0.98291321314115,0.0136270909832722,0.011017279654407,-0.014828990047509,0.0105386157066049,-0.0271738348417917,-0.0201081422199274,-0.0509035222052067,0.00934558920390508,0.0112264164751686,-0.00790386557573819,2,2,1,2000,0.452102209299424,0.539991939381079,0.123482526100462,0.554758134970049,0.246162975006538,0.534288513414027,0.0805083285734223,0.452102209299424,0.439423309326088,0.441424110505157
2000-03-01,730546,1379.19,0.991660058307906,0.00934558920390508,0.0136270909832722,0.011017279654407,0.0135960431839728,-0.0294996612103705,-0.0213513283378746,-0.0315691098253185,0.0018634125827478,0.0217373965878523,-0.00905604013950218,2,2,1,2000,0.422679608418715,0.507051955187399,0.146779792641018,0.503441239300731,0.268647942153786,0.500763831396108,0.062778007130865,0.422679608418715,0.411372425927219,0.366177978779402
2000-03-02,730547,1381.76,0.993181294616015,0.0018634125827478,0.00934558920390508,0.0136270909832722,0.0209320023939176,-0.0246744543010946,-0.0194163733393891,0.00693144302639652,0.0198370194534507,0.00688976377952755,0.0144236336266791,2,2,2,2000,0.438312665326283,0.493434580914194,0.147528883329841,0.480475221906018,0.26181854431898,0.485622553039205,0.0579760086623636,0.438312665326283,0.414817388263214,0.371030014017669
2000-03-03,730548,1409.17,1.01234487901855,0.0198370194534507,0.0018634125827478,0.00934558920390508,0.0568563628727427,-0.0395459063864118,-0.0110879527288293,0.0163039989729765,-0.0126954164508186,-0.0380010928418858,-0.0100058899919812,1,1,1,2000,0.379932063422273,0.531732607868439,0.131087543088893,0.508984934903513,0.239595688021182,0.486708712235751,0.0408624649211923,0.379932063422273,0.396500568020355,0.310321411525273
2000-03-06,730551,1391.28,0.998931265317962,-0.0126954164508186,0.0198370194534507,0.0018634125827478,0.0320685434516524,0.00145606905927541,-0.0232313233218896,0.0149061241939505,-0.0256310735437871,-0.017667184175723,-0.00550572135012369,1,1,1,2000,0.488690602079612,0.454749591171341,0.0889449403242498,0.434585091177662,0.212525941003049,0.480989445252727,0.029778636855184,0.488690602079612,0.419248797460013,0.445896922109196
2000-03-07,730552,1355.62,0.972838150997525,-0.0256310735437871,-0.0126954164508186,0.0198370194534507,-0.00790386557573819,0.0105386157066049,-0.0481800820086503,-0.0119530756796881,0.00817338192118747,0.0339844499195941,0.00260397456514377,2,2,2,2000,0.531432835534338,0.446704529299968,0.114328859026884,0.451262333596152,0.21712035112401,0.522583053346696,0.034123191379499,0.531432835534338,0.505969064571428,0.53089820647132
2000-03-08,730553,1366.7,0.980203714833659,0.00817338192118747,-0.0256310735437871,-0.0126954164508186,-0.00905604013950218,0.0135960431839728,-0.0520350692228727,-0.0108946212952798,0.0256018145898881,0.020758030291944,0.0186141801419478,2,2,2,2000,0.504892346751973,0.544561186159351,0.115189121535478,0.566074070001368,0.200918877359795,0.59529929559497,0.0374016116327791,0.504892346751973,0.53945866917513,0.565306557118809
2000-03-09,730554,1401.69,1.00418757156956,0.0256018145898881,0.00817338192118747,-0.0256310735437871,0.0144236336266791,0.0209320023939176,-0.00709777503878274,-0.0186644978311644,-0.00472287024948463,-0.0128915808773696,0.0405082436202013,1,1,2,2000,0.447967577781866,0.550234469258909,0.147963858297093,0.563139586892979,0.220398533353896,0.572500342413133,0.0402098064809908,0.447967577781866,0.460035687060233,0.482962889662563
2000-03-10,730555,1395.07,0.998436791243855,-0.00472287024948463,0.0256018145898881,0.00817338192118747,-0.0100058899919812,0.0568563628727427,-0.0153582292865058,-0.0107662768371444,-0.00820747346011315,-0.0257478119377521,0.0497466076971049,1,1,2,2000,0.507009547151125,0.441366856573694,0.13688682623341,0.438358239059673,0.186063545035142,0.53200330364155,0.039791128648218,0.507009547151125,0.468232468829327,0.529432712854193
2000-03-13,730558,1383.62,0.989376158581634,-0.00820747346011315,-0.00472287024948463,0.0256018145898881,-0.00550572135012369,0.0320685434516524,-0.00252321356479612,-0.0431543513051157,-0.0176854916812418,0.00615776007863446,0.0527673783264193,1,2,2,2000,0.479288674979497,0.453434592380101,0.141045839071587,0.467727411643474,0.198700868794397,0.533348958383773,0.0439763709765899,0.479288674979497,0.497205168151179,0.497023276696543
2000-03-14,730559,1359.15,0.971394273651662,-0.0176854916812418,-0.00820747346011315,-0.00472287024948463,0.00260397456514377,-0.00790386557573819,-0.0221520353396549,-0.0513326280585606,0.0242725232682191,0.0730750836920133,0.0991207740131698,2,2,2,2000,0.52981448172066,0.485227400802427,0.168074976358732,0.509376029312655,0.190817498096523,0.530940535619522,0.0574991464789284,0.52981448172066,0.50533447234999,0.552003493036386
2000-03-15,730560,1392.14,0.994201289946429,0.0242725232682191,-0.0176854916812418,-0.00820747346011315,0.0186141801419478,-0.00905604013950218,-0.0070682215327555,-0.0364844619761673,0.0476460700791587,0.0519559814386484,0.0779375637507722,2,2,2,2000,0.435587335869616,0.565166676399225,0.169815854652033,0.586702569352994,0.183102828822544,0.568770033760494,0.0866517317685354,0.435587335869616,0.503213439176618,0.4723394338124
2000-03-16,730561,1458.47,1.04040588719913,0.0476460700791587,0.0242725232682191,-0.0176854916812418,0.0405082436202013,0.0144236336266791,0.0510207758328709,-0.0468644824507178,0.00411390018306856,-0.00126159605614097,0.047227574101627,2,1,2,2000,0.354051543169731,0.563377480809265,0.230374462109615,0.572399534531012,0.240618136593124,0.547133067472776,0.13954089917073,0.354051543169731,0.402942017597224,0.364166004887147
2000-03-17,730562,1464.47,1.04341440973062,0.00411390018306856,0.0476460700791587,0.0242725232682191,0.0497466076971049,-0.0100058899919812,0.05489605693458,-0.0396452610388981,-0.00535347258735237,0.0200755222025715,0.0430121477394552,1,2,2,2000,0.383925055180847,0.440021664781593,0.229398872515748,0.41717202854114,0.233555599414922,0.427851743225568,0.180686172173718,0.383925055180847,0.349145549787082,0.306823120458406
2000-03-20,730565,1456.63,1.03653817895108,-0.00535347258735237,0.00411390018306856,0.0476460700791587,0.0527673783264193,-0.00550572135012369,0.082119323373623,-0.0660972969972803,0.0255658609255609,0.0302135751700844,0.046154479861049,2,2,2,2000,0.374072274852067,0.434247249223052,0.238750434516361,0.435371003920764,0.213605604301242,0.44463920610059,0.157608093600902,0.374072274852067,0.413680016032797,0.322032036782123
2000-03-21,730566,1493.87,1.0615488265063,0.0255658609255609,-0.00535347258735237,0.00411390018306856,0.0991207740131698,0.00260397456514377,0.104794515482521,-0.0352186538996667,0.00453185350800284,0.0224115886924565,0.00927791574902778,2,2,2,2000,0.339680649978556,0.521335675566788,0.179553914804289,0.524439308905824,0.159492713886267,0.490285285313751,0.111862414645661,0.339680649978556,0.416467524806286,0.333334751033511
2000-03-22,730567,1500.64,1.06516218234173,0.00453185350800284,0.0255658609255609,-0.00535347258735237,0.0779375637507722,0.0186141801419478,0.102852229383622,-0.0349921632873059,0.0177990723957777,0.0178723744535664,0.00525109286704332,2,2,2,2000,0.40512921654566,0.466986074233125,0.163607255024827,0.465101969866233,0.16107796966376,0.463190390425658,0.108667402493399,0.40512921654566,0.39351198351129,0.389462043428427
2000-03-23,730568,1527.35,1.08285731969648,0.0177990723957777,0.00453185350800284,0.0255658609255609,0.047227574101627,0.0405082436202013,0.128503136475473,-0.036080308242349,7.20201656464644e-05,-0.00228500343732609,-0.0258159557403345,1,1,1,2000,0.368523328245049,0.476678578267045,0.142408906699254,0.487208704855066,0.143338830302737,0.490211428582864,0.10814354932073,0.368523328245049,0.441578276419848,0.368943803934716
2000-03-24,730569,1527.46,1.08160607590333,7.20201656464644e-05,0.0177990723957777,0.00453185350800284,0.0430121477394552,0.0497466076971049,0.145572088558229,-0.0466193799336461,-0.00235685386196701,-0.0129168685268354,-0.0189072054260014,1,1,1,2000,0.427044096599766,0.452714323323188,0.135408088612527,0.473628671602177,0.145752642693589,0.479524051312684,0.120687280655539,0.427044096599766,0.437537260330795,0.441951066871477
2000-03-27,730572,1523.86,1.07771285210731,-0.00235685386196701,7.20201656464644e-05,0.0177990723957777,0.046154479861049,0.0527673783264193,0.130418011201365,-0.00890336431008126,-0.0105849618731379,-0.0100665415458112,-0.0117399236150302,1,1,1,2000,0.423427597812533,0.449706461906507,0.142399455836443,0.4613244326932,0.156987439838908,0.481095915586401,0.130331013643504,0.423427597812533,0.457701286447339,0.432258353084201
2000-03-28,730573,1507.73,1.06515425354886,-0.0105849618731379,-0.00235685386196701,7.20201656464644e-05,0.00927791574902778,0.0991207740131698,0.103416226343291,-0.0201081422199274,0.000523966492674394,-0.0131389572403547,-0.00862223342375624,2,1,1,2000,0.499237088408265,0.440089204665925,0.152777504275668,0.469846526138057,0.163214740424851,0.54229700352091,0.135435510237322,0.499237088408265,0.51729055063685,0.585076236982987
2000-03-29,730574,1508.52,1.06461518006084,0.000523966492674394,-0.0105849618731379,-0.00235685386196701,0.00525109286704332,0.0779375637507722,0.0937724316446609,-0.0213513283378746,-0.0136557685678678,-0.00658923978468967,-0.0140203643306022,1,1,1,2000,0.477916572572984,0.479068590984771,0.15350827946253,0.512758068789081,0.171007769665886,0.554679112732774,0.128235113440181,0.477916572572984,0.521157679157568,0.557604898464518
2000-03-30,730575,1487.92,1.04920559301778,-0.0136557685678678,0.000523966492674394,-0.0105849618731379,-0.0258159557403345,0.047227574101627,0.076829550717925,-0.0194163733393891,0.00716436367546632,0.012131028549922,0.00901930211301672,2,2,2,2000,0.54114485309282,0.477752591569966,0.161931492762484,0.516787223247187,0.168290429680692,0.532367894101642,0.115026588594858,0.54114485309282,0.521942160610831,0.591727073451689
2000-03-31,730576,1498.58,1.05581738413208,0.00716436367546632,-0.0136557685678678,0.000523966492674394,-0.0189072054260014,0.0430121477394552,0.0634486967505694,-0.0110879527288293,0.00493133499713068,-0.00256909874681359,0.0118578921378905,2,1,2,2000,0.482129980017628,0.513937141089585,0.15324815505329,0.546475990110175,0.168398774129765,0.555700076451726,0.11521479873366,0.482129980017628,0.529828697506653,0.535528151334023
2000-04-03,730579,1505.97,1.05997330165456,0.00493133499713068,0.00716436367546632,-0.0136557685678678,-0.0117399236150302,0.046154479861049,0.082434880110402,-0.0232313233218896,-0.00746362809352112,-0.0123508436423037,-0.00100267601612249,1,1,1,2000,0.490280314871342,0.503239437919366,0.164563029819719,0.536265990692332,0.174193946945593,0.539781934490078,0.122755721326954,0.490280314871342,0.495500711800141,0.538670853298876
2000-04-04,730580,1494.73,1.051164827171,-0.00746362809352112,0.00493133499713068,0.00716436367546632,-0.00862223342375624,0.00927791574902778,0.102617252622416,-0.0481800820086503,-0.00492396620125382,0.00442220334107156,0.00392044048088946,1,2,2,2000,0.479529685758144,0.481462457757398,0.165093474798448,0.517909365678439,0.166536768493557,0.490220069283482,0.116824062244608,0.479529685758144,0.479932557241916,0.478077758290766
