ydate,cp,upprob1,upprob2,pctg,ydatestr
735789,197.12,0.63615490712572,0.554512662068837,-0.963879870129873,2014-07-09
735790,196.34,0.706762043887416,0.630893933757648,-0.0611184679637387,2014-07-10
735791,196.61,0.63859003085926,0.582464708517401,0.508621128121662,2014-07-11
735794,197.6,0.579444713955197,0.53742960570932,0.0607287449392736,2014-07-14
735795,197.23,0.60238258508032,0.55739316969887,0.446179587283894,2014-07-15
735796,197.96,0.590404933967122,0.525371307521938,-0.308143059203886,2014-07-16
735797,195.71,0.64854713654237,0.609079569993537,0.327014460170654,2014-07-17
735798,197.71,0.621886807068463,0.529820917611528,-0.313590612513279,2014-07-18
735801,197.34,0.643494980065417,0.602335197679786,0.339515556906855,2014-07-21
735802,198.2,0.591663689198733,0.518164720927452,0.151362260343094,2014-07-22
735803,198.64,0.612980212838598,0.542201394030502,0.0956504228755669,2014-07-23
735804,198.65,0.60933733161676,0.512338416451188,-0.28190284419834,2014-07-24
735805,197.72,0.656690495783522,0.561359783540405,0.0202306291725632,2014-07-25
735808,197.8,0.650237028535982,0.546864611392949,0.187057633973699,2014-07-28
735809,196.95,0.638002590582853,0.560380518574372,0.355420157400364,2014-07-29
735810,196.98,0.630774439855107,0.545084892885971,-0.695502081429575,2014-07-30
735811,193.09,0.706080703700675,0.656145806761548,-0.274483401522607,2014-07-31
735812,192.5,0.722014188948689,0.613065301716364,0.192207792207795,2014-08-01
735815,193.89,0.662356577892036,0.586670960922953,-0.407447521790702,2014-08-04
735816,192.01,0.672972133768793,0.630807899858214,-0.468725587208988,2014-08-05
735817,192.07,0.702252367726532,0.610700851502802,0.452959858384966,2014-08-06
735818,191.03,0.63393489425968,0.58291889459078,0.225095534732768,2014-08-07
735819,193.24,0.612526304622404,0.533159721401869,0.37776857793417,2014-08-08
735822,193.8,0.580773175125532,0.546250733164879,-0.0980392156862733,2014-08-11
735823,193.53,0.616360918797809,0.553172003553756,0.392703973544149,2014-08-12
735824,194.84,0.597680011366519,0.52433866423847,0.164237322931633,2014-08-13
735825,195.76,0.586262593561514,0.51741371183329,0.362689006947286,2014-08-14
735826,195.72,0.579942991314312,0.509694486637005,0.55180870631515,2014-08-15
735829,197.36,0.568334878667815,0.472238361021886,0.243210376976079,2014-08-18
735830,198.39,0.570350266827094,0.483826816667311,-0.136095569333123,2014-08-19
735831,198.92,0.594056536937173,0.488775055528578,0.0854614920571164,2014-08-20
735832,199.5,0.591396516470406,0.496419069762399,-0.0802005012531311,2014-08-21
735833,199.19,0.614719258141587,0.523815576950881,0.476931572870118,2014-08-22
735836,200.2,0.583919926976485,0.486670463288209,0.0649350649350769,2014-08-25
735837,200.33,0.603181219269288,0.518301231510175,0.0499176359007609,2014-08-26
735838,200.25,0.61908204545342,0.525249639309075,-0.329588014981272,2014-08-27
735839,200.14,0.649455434196989,0.555321692573206,0.154891575896873,2014-08-28
735840,200.71,0.613899203369225,0.523012455698875,0.129540132529516,2014-08-29
735844,200.61,0.616770992806422,0.546325715851326,0.383829320572246,2014-09-02
735845,200.5,0.595084878881256,0.520812867550848,0.169576059850376,2014-09-03
735846,200.21,0.618412358037822,0.534667510999344,-0.019979022026882,2014-09-04
735847,201.11,0.618159701511009,0.52929018125959,-0.0944756600865328,2014-09-05
735850,200.59,0.622031432512126,0.556634727267276,-0.0897352809212856,2014-09-08
735851,199.32,0.645920543060473,0.574250968557517,0.0551876379691018,2014-09-09
735852,200.07,0.639182050308843,0.555041465616621,-0.399860048982847,2014-09-10
735853,200.3,0.657331673447243,0.595394558505043,-0.099850224663014,2014-09-11
735854,199.13,0.62853339429014,0.589833917482288,0.0150655350775881,2014-09-12
735857,198.98,0.646380809838832,0.58092714990931,-0.185948336516221,2014-09-15
735858,200.48,0.644187710080227,0.573704549276102,0.144652833200329,2014-09-16
735859,200.75,0.604631624915572,0.566929887219156,0.303860523038612,2014-09-17
735860,201.82,0.594601843190031,0.547536209289981,-0.14864730948369,2014-09-18
735861,200.7,0.638032976365379,0.594549523067226,-0.174389636273042,2014-09-19
735864,199.15,0.659119999236509,0.601874258515289,-0.361536530253577,2014-09-22
735865,198.01,0.688995544414455,0.636950487994089,0.0151507499621237,2014-09-23
735866,199.56,0.64259827631146,0.593828325168337,-0.260573261174589,2014-09-24
735867,196.34,0.650436176308266,0.657732157448252,1.37516552918406,2014-09-25
