ydate,cp,upprob1,upprob2,pctg,ydatestr
735577,181.4,0.492382962458786,0.474553960404446,-0.231532524807065,2013-12-09
735578,180.75,0.555040737210017,0.499644093301775,0.0387275242046989,2013-12-10
735579,178.72,0.566327830171722,0.532744307290396,-0.044762757385862,2013-12-11
735580,178.13,0.606804350674214,0.536680836509195,0.207713467692138,2013-12-12
735581,178.11,0.569761167596012,0.536406139777532,0.471618662624207,2013-12-13
735584,179.22,0.525919743281955,0.492399944055905,0.0892757504742755,2013-12-16
735585,178.65,0.540647220708197,0.519401688790635,0.151133501259436,2013-12-17
735586,181.7,0.535196717734032,0.435646022259933,-0.286186020913584,2013-12-18
735587,181.49,0.532012132173617,0.469820938066309,-0.440795636123209,2013-12-19
735588,181.56,0.591399291711813,0.470332726216317,0.490196078431365,2013-12-20
735591,182.53,0.53663553524278,0.436439988681474,0.00547855147098609,2013-12-23
735592,182.93,0.557388801430569,0.45079655784828,0.224129448422892,2013-12-24
735594,183.86,0.532556958425059,0.430140521295055,0.130534102034146,2013-12-26
735595,183.85,0.532723191591436,0.446934469716667,0.0108784335055808,2013-12-27
735598,183.82,0.549928665945735,0.451038255873011,0.136002611250136,2013-12-30
735599,184.69,0.543973476010256,0.440977905355076,-0.384427960366023,2013-12-31
735601,182.92,0.585774178516854,0.506523332409494,0.169472993658431,2014-01-02
735602,182.89,0.580240418214252,0.480466621249542,0.32806605063154,2014-01-03
735605,182.36,0.559872946066017,0.495252926754992,0.400307084887031,2014-01-06
735606,183.48,0.525658464309374,0.458733764809375,-0.0163505559189019,2014-01-07
735607,183.52,0.556364137939688,0.495754126167614,0.321490845684396,2014-01-08
735608,183.64,0.54284647003137,0.459477576091133,0.168808538444785,2014-01-09
735609,184.14,0.553571454413829,0.464282912013367,-0.255240577821222,2014-01-10
735612,181.69,0.607511843898681,0.53047283371862,0.330232814133961,2014-01-13
735613,183.67,0.577247955117979,0.45112060695981,0.23411553329341,2014-01-14
735614,184.66,0.541456215274672,0.466963894260583,-0.205783602296109,2014-01-15
735615,184.42,0.561293841090333,0.470501023322545,-0.173516972128833,2014-01-16
735616,183.64,0.588429123212401,0.500881030588116,0.57721629274668,2014-01-17
735620,184.18,0.53397129188733,0.437959932033253,0.168313606254752,2014-01-21
735621,184.3,0.556579700445552,0.47504553049119,-0.504612045577866,2014-01-22
735622,182.79,0.619831859452868,0.534247934432095,-0.651020296515125,2014-01-23
735623,178.89,0.673038380673526,0.614266807581879,0.0950304656492906,2014-01-24
735626,178.01,0.647966151350442,0.577122009927003,0.0730296050783638,2014-01-27
735627,179.07,0.583549052585769,0.551832921101595,-0.832076841458637,2014-01-28
735628,177.35,0.627145088629329,0.61521850019734,0.834508034959131,2014-01-29
735629,179.23,0.517931887909995,0.474509013009371,-1.23863192545891,2014-01-30
