ydate,cp,upprob1,upprob2,pctg,ydatestr
735718,187.75,0.578542452154988,0.54185925837367,-0.165113182423437,2014-04-29
735719,188.31,0.616391476018325,0.55156835486117,-0.0477935319420123,2014-04-30
735720,188.33,0.622764096562753,0.555518153150613,-0.0106196569850848,2014-05-01
735721,188.06,0.631733789167795,0.553332187187732,-0.489205572689576,2014-05-02
735724,188.42,0.667660036526879,0.573557648036982,-0.222906273219397,2014-05-05
735725,186.78,0.653789982235415,0.590348131171995,0.3372952136203,2014-05-06
735726,187.88,0.615404762348561,0.540608296938976,-0.090483287204592,2014-05-07
735727,187.68,0.633051071755923,0.582928564040775,0.0159846547314584,2014-05-08
735728,187.96,0.595150576848957,0.540649756881796,0.446903596509898,2014-05-09
735731,189.79,0.546852167909113,0.51245736121139,0.131724537646873,2014-05-12
735732,189.96,0.566316577213091,0.528633686484161,-0.0894925247420593,2014-05-13
735733,189.06,0.618272301130459,0.554801460547205,-0.200994393314289,2014-05-14
735734,187.4,0.657696155193582,0.589836907842294,0.0586979722518598,2014-05-15
735735,188.05,0.647270661391425,0.563423066763155,-0.191438447221491,2014-05-16
735738,188.74,0.632691477233055,0.589086885532819,-0.0476846455441366,2014-05-19
735739,187.55,0.609729251777227,0.584684936597686,0.287923220474536,2014-05-20
735740,189.13,0.599435313861199,0.53956667802509,0.0264368423835517,2014-05-21
735741,189.59,0.586851939719774,0.554311380091862,0.0896671765388404,2014-05-22
735742,190.35,0.572647323933222,0.524957468316225,0.372997110585767,2014-05-23
735746,191.52,0.564765805834051,0.526077704247456,0,2014-05-27
735747,191.38,0.601211663112896,0.545985440737972,0.229909081408714,2014-05-28
735748,192.37,0.599325965572397,0.529138209386771,-0.0935696834225746,2014-05-29
735749,192.68,0.617081817413912,0.546948231807402,0.140128710815851,2014-05-30
735752,192.9,0.603089775756948,0.527017545258814,-0.243649559357179,2014-06-02
735753,192.8,0.631920985176993,0.567180753507356,-0.171161825726148,2014-06-03
735754,193.19,0.608478950000179,0.556646869602567,0.113877529892851,2014-06-04
735755,194.45,0.588389744785351,0.538330820434811,0.215993828747758,2014-06-05
735756,195.38,0.576681438325515,0.522148428617951,-0.0153546934179553,2014-06-06
735759,195.58,0.578661751698412,0.534850120556265,-0.12271193373556,2014-06-09
735760,195.6,0.598656363959258,0.547351903811029,-0.357873210633941,2014-06-10
735761,194.92,0.635468256062612,0.574731148215705,-0.117997127026467,2014-06-11
735762,193.54,0.643216179038225,0.589865255931732,0.196341841479795,2014-06-12
735763,194.13,0.630354755123473,0.561176643431818,-0.123628496368418,2014-06-13
735766,194.29,0.635096026010292,0.579836801610998,-0.138967522775224,2014-06-16
735767,194.83,0.629537573013447,0.564021554339838,0,2014-06-17
735768,196.26,0.61034811250147,0.533563577483473,0.0866197900743992,2014-06-18
735769,196.48,0.597243135600618,0.526591721413499,-0.229030944625401,2014-06-19
735770,195.94,0.642039782313043,0.549220221432665,0.0255180157191035,2014-06-20
735773,195.88,0.632122102852684,0.549886120125069,-0.178680824994892,2014-06-23
735774,194.7,0.656679950701664,0.582130618370165,-0.210580380071904,2014-06-24
735775,195.58,0.66044212630743,0.578680732301478,0.0153389917169451,2014-06-25
735776,195.44,0.627030473240654,0.575264125936097,-0.235366352844867,2014-06-26
735777,195.82,0.6419069881445,0.56676975285608,-0.0612807680522952,2014-06-27
735780,195.72,0.628891173060419,0.567667476344054,0.245248313917837,2014-06-30
735781,197.03,0.599472816516755,0.525114938482779,0.0101507384662286,2014-07-01
735782,197.23,0.602889332769752,0.55897979135133,0.283932464635199,2014-07-02
735783,198.2,0.590574445803614,0.533948981395186,-0.191725529767909,2014-07-03
735787,197.51,0.630691177642149,0.57506539892126,-0.182269252189755,2014-07-07
735788,196.24,0.651875485133631,0.580655407484033,0.249694251936395,2014-07-08
735789,197.12,0.632539610167587,0.553048140213263,-0.963879870129873,2014-07-09
735790,196.34,0.7023029859457,0.624568681831489,-0.0611184679637387,2014-07-10
735791,196.61,0.634900451564587,0.570838410471037,0.508621128121662,2014-07-11
735794,197.6,0.57459735155922,0.537043427313892,0.0607287449392736,2014-07-14
735795,197.23,0.599217173559342,0.556658045825995,0.446179587283894,2014-07-15
735796,197.96,0.58706077790769,0.532261844425134,-0.308143059203886,2014-07-16
735797,195.71,0.649421153371749,0.606245411683273,0.327014460170654,2014-07-17
735798,197.71,0.622021306423292,0.537371601638351,-0.313590612513279,2014-07-18
735801,197.34,0.642182192061567,0.599851985863773,0.339515556906855,2014-07-21
735802,198.2,0.589125842710695,0.523284047550295,0.151362260343094,2014-07-22
735803,198.64,0.610803072700982,0.544447111788558,0.0956504228755669,2014-07-23
735804,198.65,0.608577258624791,0.532302406596798,-0.28190284419834,2014-07-24
735805,197.72,0.658340685022053,0.575210286032561,0.0202306291725632,2014-07-25
735808,197.8,0.650376833856827,0.556950759545471,0.187057633973699,2014-07-28
735809,196.95,0.636588366132464,0.570693710921221,0.355420157400364,2014-07-29
735810,196.98,0.629259184257988,0.558228769452387,-0.695502081429575,2014-07-30
735811,193.09,0.713087793716928,0.649109037003949,-0.274483401522607,2014-07-31
735812,192.5,0.723583559571591,0.620708563726957,0.192207792207795,2014-08-01
735815,193.89,0.663448593219379,0.598626992463519,-0.407447521790702,2014-08-04
735816,192.01,0.676018812220789,0.626123359235968,-0.468725587208988,2014-08-05
735817,192.07,0.70214249806269,0.610232860719038,0.452959858384966,2014-08-06
735818,191.03,0.629919007289778,0.583057824468407,0.225095534732768,2014-08-07
735819,193.24,0.6154430340797,0.542463536828748,0.37776857793417,2014-08-08
735822,193.8,0.580424549483251,0.552681478634459,-0.0980392156862733,2014-08-11
735823,193.53,0.616935475544682,0.55629227779256,0.392703973544149,2014-08-12
735824,194.84,0.59706573643792,0.527334056767803,0.164237322931633,2014-08-13
735825,195.76,0.585334619266558,0.522943967481441,0.362689006947286,2014-08-14
735826,195.72,0.577472903325693,0.521133939976953,0.55180870631515,2014-08-15
735829,197.36,0.569323414823676,0.490687528921905,0.243210376976079,2014-08-18
735830,198.39,0.570764024607927,0.505816909387709,-0.136095569333123,2014-08-19
735831,198.92,0.595602970265122,0.51599683521137,0.0854614920571164,2014-08-20
735832,199.5,0.591186720934307,0.511684603422704,-0.0802005012531311,2014-08-21
735833,199.19,0.616053862926797,0.537583664288035,0.476931572870118,2014-08-22
735836,200.2,0.583672179892006,0.503694011840011,0.0649350649350769,2014-08-25
735837,200.33,0.604041765084015,0.5352462940888,0.0499176359007609,2014-08-26
735838,200.25,0.620553190999842,0.538158864479304,-0.329588014981272,2014-08-27
735839,200.14,0.651436421562084,0.567048988515256,0.154891575896873,2014-08-28
735840,200.71,0.614501805678372,0.528914313897396,0.129540132529516,2014-08-29
735844,200.61,0.616703363914908,0.546581095366177,0.383829320572246,2014-09-02
735845,200.5,0.593951178526803,0.530195252587853,0.169576059850376,2014-09-03
735846,200.21,0.61957766153724,0.552254377489773,-0.019979022026882,2014-09-04
735847,201.11,0.621284126897265,0.548199435700496,-0.0944756600865328,2014-09-05
735850,200.59,0.624839189299148,0.568736626221045,-0.0897352809212856,2014-09-08
735851,199.32,0.649202670344796,0.578676799249684,0.0551876379691018,2014-09-09
735852,200.07,0.642097924464169,0.565480156670061,-0.399860048982847,2014-09-10
735853,200.3,0.658670935028645,0.596655245361309,-0.099850224663014,2014-09-11
735854,199.13,0.631206031091096,0.591346485144135,0.0150655350775881,2014-09-12
735857,198.98,0.648939761984599,0.584599879301518,-0.185948336516221,2014-09-15
735858,200.48,0.645552777371624,0.57101326365812,0.144652833200329,2014-09-16
735859,200.75,0.604259321193028,0.551412025682749,0.303860523038612,2014-09-17
735860,201.82,0.594420967526963,0.534762438280325,-0.14864730948369,2014-09-18
735861,200.7,0.639598594853379,0.576397542605217,NaN,2014-09-19
