ydate,cp,upprob1,upprob2,pctg,ydatestr
735682,185.43,0.525729323462197,0.467284777526217,0.506929838753167,2014-03-24
735683,186.31,0.489260999164586,0.460136357336236,0.39182008480489,2014-03-25
735684,184.97,0.490292433469255,0.477961231512674,-0.118938206195599,2014-03-26
735685,184.58,0.531174690229018,0.500693172759719,0.287138368187236,2014-03-27
735686,185.49,0.494352166369032,0.463775788756634,0.636152892339198,2014-03-28
735689,187.01,0.435747784299952,0.422113346893418,0.326185765467095,2014-03-31
735690,188.25,0.428366759698622,0.42482796005715,0.127490039840642,2014-04-01
735691,188.88,0.453805034938246,0.411362468278792,0.153536637018208,2014-04-02
735692,188.63,0.475108922892684,0.420392719185634,0.546042517096963,2014-04-03
735693,186.4,0.481109023044867,0.438297566893329,-0.241416309012885,2014-04-04
735696,184.34,0.58993734954602,0.521008354290256,-0.0433980687859458,2014-04-07
735697,185.1,0.560897070667876,0.499606156758349,0.270124257158293,2014-04-08
735698,187.09,0.47966099886298,0.453644534624251,-0.00534502111282853,2014-04-09
735699,183.16,0.509697378561516,0.53015879498021,-0.556890150687929,2014-04-10
735700,181.51,0.638893485456276,0.536215313919983,0.782326042642287,2014-04-11
735703,182.94,0.5194410258939,0.446986672289702,0.207718377610143,2014-04-14
735704,184.2,0.506124631729557,0.451749231563903,0.689467969598268,2014-04-15
735705,186.13,0.442617615761519,0.394035623756094,-0.134314726266588,2014-04-16
735706,186.39,0.519996543118816,0.428585126220972,0.0268254734696128,2014-04-17
735710,187.04,0.517690896603021,0.396693527379673,0.101582549187338,2014-04-21
735711,187.89,0.505915244434702,0.398104467648275,-0.0372558411836677,2014-04-22
735712,187.45,0.524172189833329,0.429222182981032,0.490797546012278,2014-04-23
735713,187.83,0.502664271403981,0.399183973966215,-0.324761752648679,2014-04-24
735714,186.29,0.560667216590368,0.482347433049668,0.407966074400139,2014-04-25
735717,186.88,0.507331075017477,0.412142869232108,0.321061643835613,2014-04-28
735718,187.75,0.485732105588442,0.421537401718646,-0.165113182423437,2014-04-29
735719,188.31,0.531219555725788,0.430014724399549,-0.0477935319420123,2014-04-30
735720,188.33,0.53968749183883,0.444329703152685,-0.0106196569850848,2014-05-01
735721,188.06,0.553816412538206,0.44935864212791,-0.489205572689576,2014-05-02
735724,188.42,0.591424074944407,0.475744641861303,-0.222906273219397,2014-05-05
735725,186.78,0.57895522611175,0.511853718936881,0.3372952136203,2014-05-06
735726,187.88,0.535558875077285,0.446402975170871,-0.090483287204592,2014-05-07
735727,187.68,0.545776027753042,0.500400935002423,0.0159846547314584,2014-05-08
735728,187.96,0.517584369930544,0.448012860163459,0.446903596509898,2014-05-09
735731,189.79,0.466810732407307,0.419448349729701,0.131724537646873,2014-05-12
735732,189.96,0.491187111809274,0.441376623425257,-0.0894925247420593,2014-05-13
735733,189.06,0.547219906987055,0.472701963375164,-0.200994393314289,2014-05-14
735734,187.4,0.586072061536989,0.51347879760449,0.0586979722518598,2014-05-15
735735,188.05,0.569246975227668,0.47110936492925,-0.191438447221491,2014-05-16
735738,188.74,0.543446076575626,0.498133028160273,-0.0476846455441366,2014-05-19
735739,187.55,0.522213970816277,0.507457857193272,0.287923220474536,2014-05-20
735740,189.13,0.516019529693569,0.4523661607446,0.0264368423835517,2014-05-21
735741,189.59,0.501797588229298,0.468828793424233,0.0896671765388404,2014-05-22
735742,190.35,0.495404490997169,0.438433018605752,0.372997110585767,2014-05-23
735746,191.52,0.484379438136906,0.440086034913569,0,2014-05-27
735747,191.38,0.526996645154663,0.459701990048774,0.229909081408714,2014-05-28
735748,192.37,0.520585375770614,0.440551114297002,-0.0935696834225746,2014-05-29
735749,192.68,0.532873785470789,0.457686724842048,0.140128710815851,2014-05-30
735752,192.9,0.520173678329338,0.440144250447836,-0.243649559357179,2014-06-02
735753,192.8,0.547627024099029,0.477959615567542,-0.171161825726148,2014-06-03
735754,193.19,0.523447408266422,0.4676476401457,0.113877529892851,2014-06-04
735755,194.45,0.498256436816542,0.452564553948038,0.215993828747758,2014-06-05
735756,195.38,0.487731276994645,0.437735498257567,-0.0153546934179553,2014-06-06
735759,195.58,0.493642825526548,0.450993491479757,-0.12271193373556,2014-06-09
735760,195.6,0.513767146013464,0.470275181508456,-0.357873210633941,2014-06-10
735761,194.92,0.550311806702494,0.502231415879131,-0.117997127026467,2014-06-11
735762,193.54,0.55739334206002,0.525030796210777,0.196341841479795,2014-06-12
735763,194.13,0.539909756815536,0.483970680761292,-0.123628496368418,2014-06-13
735766,194.29,0.540400244380072,0.505981854093777,-0.138967522775224,2014-06-16
735767,194.83,0.538199494675405,0.487487770183526,0,2014-06-17
735768,196.26,0.52187472602361,0.445934887817668,0.0866197900743992,2014-06-18
735769,196.48,0.513142277102089,0.446087531839768,-0.229030944625401,2014-06-19
735770,195.94,0.56334045655819,0.473885085175962,0.0255180157191035,2014-06-20
735773,195.88,0.550791948702077,0.467754657197288,-0.178680824994892,2014-06-23
735774,194.7,0.572397764542578,0.514189708041957,-0.210580380071904,2014-06-24
735775,195.58,0.573015033044638,0.495637023926515,0.0153389917169451,2014-06-25
735776,195.44,0.530521070748864,0.498970963238053,-0.235366352844867,2014-06-26
735777,195.82,0.5523139757804,0.491305174900307,-0.0612807680522952,2014-06-27
735780,195.72,0.537443944477824,0.49294693456437,0.245248313917837,2014-06-30
735781,197.03,0.512053292052813,0.445936088971435,0.0101507384662286,2014-07-01
735782,197.23,0.513321940564777,0.484192103863925,0.283932464635199,2014-07-02
735783,198.2,0.503894452805186,0.460849975570286,-0.191725529767909,2014-07-03
735787,197.51,0.542783970725861,0.505533007900193,-0.182269252189755,2014-07-07
735788,196.24,0.568854073679813,0.516815098167919,0.249694251936395,2014-07-08
735789,197.12,0.538975310342364,0.471305665712167,-0.963879870129873,2014-07-09
735790,196.34,0.613227838061048,0.550857234957403,-0.0611184679637387,2014-07-10
735791,196.61,0.543200009931629,0.499334382485591,0.508621128121662,2014-07-11
735794,197.6,0.478271294267712,0.456647369984932,0.0607287449392736,2014-07-14
735795,197.23,0.510835346450973,0.479111126675983,0.446179587283894,2014-07-15
735796,197.96,0.498712269897411,0.450540259499555,-0.308143059203886,2014-07-16
735797,195.71,0.565924228115851,0.541237334084611,0.327014460170654,2014-07-17
735798,197.71,0.537309316220965,0.45406204579432,-0.313590612513279,2014-07-18
735801,197.34,0.547317653293606,0.524182364204549,0.339515556906855,2014-07-21
735802,198.2,0.501391947775084,0.44478976648549,0.151362260343094,2014-07-22
735803,198.64,0.519867670638101,0.461624212242216,0.0956504228755669,2014-07-23
735804,198.65,0.528492015213146,0.439788207271838,-0.28190284419834,2014-07-24
735805,197.72,0.576095524386791,0.495356493334645,0.0202306291725632,2014-07-25
735808,197.8,0.566879629724178,0.475669317280642,0.187057633973699,2014-07-28
735809,196.95,0.546206480508259,0.493435782319776,0.355420157400364,2014-07-29
735810,196.98,0.53785345344199,0.481779861663482,-0.695502081429575,2014-07-30
735811,193.09,0.632543089341932,0.607910490334107,-0.274483401522607,2014-07-31
735812,192.5,0.644048546076888,0.563889008055525,0.192207792207795,2014-08-01
735815,193.89,0.5643020905546,0.519019643766779,-0.407447521790702,2014-08-04
735816,192.01,0.589601760963893,0.568315179930807,-0.468725587208988,2014-08-05
735817,192.07,0.620721559011549,0.546456021149986,0.452959858384966,2014-08-06
735818,191.03,0.542861921987694,0.515388471722979,0.225095534732768,2014-08-07
735819,193.24,0.534673979290814,0.464040428784612,0.37776857793417,2014-08-08
735822,193.8,0.488726651647966,0.478410053507045,-0.0980392156862733,2014-08-11
735823,193.53,0.542351554609962,0.485869128614181,0.392703973544149,2014-08-12
735824,194.84,0.517387290734493,0.451009556407372,0.164237322931633,2014-08-13
735825,195.76,0.505291157442937,0.441918556628573,0.362689006947286,2014-08-14
735826,195.72,0.491815102199687,0.446034462738807,0.55180870631515,2014-08-15
735829,197.36,0.485567885879035,0.407416248128371,0.243210376976079,2014-08-18
735830,198.39,0.483952744583859,0.416980069108668,-0.136095569333123,2014-08-19
735831,198.92,0.511082418156574,0.424488718043928,0.0854614920571164,2014-08-20
735832,199.5,0.501136464034854,0.429033330845055,-0.0802005012531311,2014-08-21
735833,199.19,0.530901211671846,0.457973295757589,0.476931572870118,2014-08-22
735836,200.2,0.492811026068056,0.421871755631178,0.0649350649350769,2014-08-25
735837,200.33,0.510921331342591,0.449951856288388,0.0499176359007609,2014-08-26
735838,200.25,0.531281956500766,0.459599620731288,-0.329588014981272,2014-08-27
735839,200.14,0.567757143605604,0.484920698543013,0.154891575896873,2014-08-28
735840,200.71,0.528718169437311,0.447240990056778,0.129540132529516,2014-08-29
735844,200.61,0.527632683368597,0.471758925223451,0.383829320572246,2014-09-02
735845,200.5,0.509488084806403,0.449075185413408,0.169576059850376,2014-09-03
735846,200.21,0.538596416153983,0.464669684086628,-0.019979022026882,2014-09-04
735847,201.11,0.54218312219267,0.458607870996765,-0.0944756600865328,2014-09-05
735850,200.59,0.540669355864007,0.491967417607152,-0.0897352809212856,2014-09-08
735851,199.32,0.570046469681768,0.515543750851612,0.0551876379691018,2014-09-09
735852,200.07,0.55966809936003,0.493227717304299,-0.399860048982847,2014-09-10
735853,200.3,0.572426429340246,0.530386641028124,-0.099850224663014,2014-09-11
735854,199.13,0.545413568738378,0.536038579882038,0.0150655350775881,2014-09-12
735857,198.98,0.565418060439868,0.523705880803773,-0.185948336516221,2014-09-15
735858,200.48,0.556741717391542,0.503898719670819,0.144652833200329,2014-09-16
735859,200.75,0.5112356642458,0.497665287363626,0.303860523038612,2014-09-17
735860,201.82,0.504063923937886,0.4840163469508,-0.14864730948369,2014-09-18
735861,200.7,0.554651948863178,0.532668576314786,-0.174389636273042,2014-09-19
735864,199.15,0.582503793384695,0.54697622551808,-0.361536530253577,2014-09-22
735865,198.01,0.603132517369104,0.584369676674851,0.0151507499621237,2014-09-23
735866,199.56,0.546135684485108,0.528907407894191,-0.260573261174589,2014-09-24
735867,196.34,0.559301799526026,0.608793977458798,1.37516552918406,2014-09-25
